date,no_positve,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-01-31,"[0.5129368639759488, 0.4870631360240512]",0.0001424036876691064,0.001091839340074557,-0.0009494356524054507,8.399482192589675e-05,0.00034809564236562535,0.00021604523214576105
2019-02-01,"[0.47741486073964995, 0.52258513926035]",0.00038190778233578027,0.00010969811768571731,0.00027220966465006294,0.00017779311270144188,4.698203239323574e-05,0.00011238757254733881
2019-02-02,"[0.46454242703809545, 0.5354575729619045]",0.0006443889162115864,0.00020725327561792943,0.00043713564059365696,0.0004451882568942469,0.0001344758093447366,0.00028983203311949175
2019-02-03,"[0.4587068387171512, 0.5412931612828488]",0.0005550689131238524,0.0003675180294215313,0.0001875508837023211,0.0006518435598154674,0.00013554795486943726,0.0003936957573424523
2019-02-04,"[0.4892605385866168, 0.5107394614133832]",0.0002815074565299008,2.8536554378822822e-05,0.000252970902151078,0.00016336198871783574,3.0070917114396275e-05,9.6716452916116e-05
2019-02-05,"[0.48894647822605247, 0.5110535217739475]",0.0002523495951619668,7.345749641265774e-05,0.00017889209874930907,0.00018999793011955642,4.901943912194648e-05,0.00011950868462075146
2019-02-06,"[0.47742451843381084, 0.5225754815661892]",0.00010416110885484734,0.00020933170431431473,-0.00010517059545946739,5.075184091797125e-05,0.0001333421206604338,9.204698078920252e-05
2019-02-07,"[0.4948159265066856, 0.5051840734933144]",6.133994610486215e-05,0.0006926773274277387,-0.0006313373813228765,6.365434755644123e-05,0.0006367820459555526,0.0003502181967559969
2019-02-08,"[0.5054799443667224, 0.49452005563327756]",0.00019575673233142893,0.0013779010316139425,-0.0011821442992825137,0.00014372481432942133,0.0006003657667899173,0.0003720452905596693
2019-02-09,"[0.46456849154605306, 0.5354315084539468]",0.00045968661149043116,0.00014347146028288334,0.0003162151512075478,0.0003082044661834108,0.00013421166335069232,0.00022120806476705156
2019-02-10,"[0.4390444574225139, 0.560955542577486]",0.0013690088666780773,0.0004923013577585511,0.0008767075089195262,0.0007822575796199304,0.00022548968267962666,0.0005038736311497786
2019-02-11,"[0.45903028395980033, 0.5409697160401997]",0.00043259683963390677,0.0001221563856313914,0.00031044045400251537,0.00046443970272292583,4.068460745670638e-05,0.0002525621550898161
2019-02-12,"[0.47767332023043624, 0.5223266797695638]",0.0003373826678822065,2.1045594130502455e-05,0.00031633707375170405,0.00029503666113145913,1.2660109856877615e-05,0.00015384838549416837
2019-02-13,"[0.47127092949432936, 0.5287290705056705]",0.000206470334549657,8.82700997226613e-06,0.00019764332457739085,0.00022533941233133836,7.677660701183504e-06,0.00011650853651626093
2019-02-14,"[0.47427300996188076, 0.5257269900381192]",4.233605178651206e-05,0.00011479920243998758,-7.246315065347552e-05,5.2581624278246024e-05,0.00012310094786518007,8.784128607171305e-05
2019-02-15,"[0.4691072639012845, 0.5308927360987156]",1.7509279885316717e-05,8.118125895490661e-05,-6.36719790695899e-05,1.4360968587637262e-05,7.08804661072531e-05,4.262071734744518e-05
2019-02-16,"[0.46502071850949056, 0.5349792814905096]",2.3653344604189946e-05,0.00012007314659598772,-9.641980199179777e-05,1.4401530663333288e-05,1.5048118706590202e-05,1.4724824684961745e-05
2019-02-17,"[0.4503403706739422, 0.5496596293260577]",0.00019128254229145632,0.0004345020754159985,-0.00024321953312454218,7.395366593652053e-05,5.281082553458519e-05,6.338224573555286e-05
2019-02-18,"[0.4798540301565151, 0.5201459698434849]",0.00020199241947343872,3.992250294896615e-05,0.00016206991652447256,0.00016805861114011463,5.29867612321046e-05,0.00011052268618610961
2019-02-19,"[0.4818089476483468, 0.5181910523516532]",0.00021358398617829763,0.00015966839187638794,5.391559430190969e-05,0.00020867757140647253,0.00012819779159267702,0.00016843768149957478
2019-02-20,"[0.477407038284894, 0.522592961715106]",0.0001269915476526972,0.00031947151921247856,-0.00019247997155978137,0.00017063208376597613,0.0002454316560203378,0.00020803186989315698
2019-02-21,"[0.4647214678412931, 0.535278532158707]",0.00011400190162518106,0.000250574048274906,-0.00013657214664972492,2.682148881934199e-05,0.00016666161737117588,9.674155309525894e-05
2019-02-22,"[0.45644686143393576, 0.5435531385660642]",0.00019265972910747475,0.00011561096994750864,7.704875915996612e-05,0.00011940433044308667,9.225765329447472e-05,0.0001058309918687807
2019-02-23,"[0.4412810655222431, 0.5587189344777568]",0.0003501521590722036,0.0005338663531497006,-0.000183714194077497,0.00022673178301766292,0.0006816758176084022,0.00045420380031303256
2019-02-24,"[0.4352054480831849, 0.5647945519168152]",0.00022903693577869906,0.0013191995886194484,-0.0010901626528407493,0.0001720075350354088,0.0008027927457769838,0.0004874001404061963
2019-02-25,"[0.45430364662888995, 0.54569635337111]",9.089420480618579e-05,0.0006363543184772554,-0.0005454601136710696,7.452185752693829e-05,0.0003611701553993033,0.00021784600646312078
2019-02-26,"[0.4958788182553597, 0.5041211817446404]",0.0014047840354311052,0.00011832338767461646,0.0012864606477564888,0.0004069583050976671,0.0001508342160161597,0.0002788962605569134
2019-02-27,"[0.49704902945368284, 0.5029509705463172]",0.000946368116372726,0.00016668440663089503,0.0007796837097418309,0.0007848244990742404,0.00014146372296736123,0.0004631441110208008
2019-02-28,"[0.4701562415073247, 0.5298437584926753]",0.00027322249898332666,8.633698232381143e-05,0.00018688551665951522,0.00010459263431272798,7.22704519355012e-05,8.843154312411459e-05
2019-03-01,"[0.4890912206667812, 0.5109087793332188]",7.809555191501409e-05,0.0001246945876992321,-4.6599035784218e-05,7.184375223931294e-05,8.62099193303413e-05,7.902683578482711e-05
2019-03-02,"[0.4824688495642217, 0.5175311504357784]",6.808587533166847e-05,5.0336347509118616e-05,1.7749527822549857e-05,3.4901879380986375e-05,4.627935670667111e-05,4.0590618043828744e-05
2019-03-03,"[0.46752978542365875, 0.5324702145763412]",0.00011607949832821295,0.00010372632334006236,1.2353174988150592e-05,9.371638767271878e-05,7.031307056211854e-05,8.201472911741867e-05
2019-03-04,"[0.47365985226888047, 0.5263401477311195]",5.8987497760153194e-05,8.863289832166425e-05,-2.9645400561511055e-05,4.3377510530164464e-05,4.513818695073921e-05,4.425784874045184e-05
2019-03-05,"[0.481744356946829, 0.518255643053171]",4.4766324460870814e-05,6.009645072922435e-05,-1.5330126268353538e-05,4.2111462614985616e-05,4.8479897218320535e-05,4.5295679916653075e-05
2019-03-06,"[0.48705553420955205, 0.5129444657904481]",9.833844228278575e-05,0.000804045379169681,-0.0007057069368868953,7.247366176666699e-05,0.000977047665697617,0.000524760663732142
2019-03-07,"[0.49057729489166885, 0.5094227051083311]",6.28451329008427e-05,0.0015642706509547929,-0.0015014255180539502,5.844140277174328e-05,0.0009078720421537625,0.00048315672246275286
2019-03-08,"[0.4658210743911285, 0.5341789256088715]",0.00022005035447797907,0.000705136571960488,-0.0004850862174825089,7.357126563732152e-05,0.00024964426742503495,0.00016160776653117824
2019-03-09,"[0.42132822753354054, 0.5786717724664594]",0.001867123488612204,0.0016165785149247923,0.00025054497368741163,0.000618788631636952,0.0011426985783222088,0.0008807436049795804
2019-03-10,"[0.42808014143282075, 0.5719198585671792]",0.0009036938284499437,0.0021865552181581215,-0.0012828613897081778,0.0008041217908328478,0.0003599896222408911,0.0005820557065368694
2019-03-11,"[0.4937965370777176, 0.5062034629222824]",0.0017378290378085328,1.4979599926486078e-05,0.0017228494378820466,0.000971043108355977,1.053942759834525e-05,0.0004907912679771612
2019-03-12,"[0.4870428728024031, 0.5129571271975969]",0.0013179698427029478,0.00015693929375639273,0.001161030548946555,0.0009322683181259383,0.00014281540306873263,0.0005375418605973355
2019-03-13,"[0.5004361316824141, 0.49956386831758604]",0.0009150830806586513,0.0007927501030546661,0.00012233297760398524,0.0012154180623618208,0.0006275722211036615,0.0009214951417327411
2019-03-14,"[0.49419963634054, 0.50580036365946]",1.5049247995600187e-05,0.001080092187138726,-0.0010650429391431257,1.0879694882388033e-05,0.00036958829979465743,0.00019023399733852274
2019-03-15,"[0.4604169915606518, 0.5395830084393483]",0.0005765414917898159,0.00013622607862672737,0.00044031541316308853,0.000182401163440663,4.5562256298105476e-05,0.00011398170986938424
2019-03-16,"[0.44473876932208833, 0.5552612306779117]",0.0009696310628915804,0.00018656852877385401,0.0007830625341177263,0.0006127728588909835,0.00017245725985175564,0.0003926150593713696
2019-03-17,"[0.44065960519464153, 0.5593403948053585]",0.0005485428039753026,0.0006969483374670892,-0.00014840553349178655,0.0006350998206873108,0.00047363536219512657,0.0005543675914412188
2019-03-18,"[0.4736193439296819, 0.526380656070318]",0.00035157763770213524,9.805943525368064e-05,0.0002535182024484546,0.00019381492196781402,5.6235116630741685e-05,0.00012502501929927785
2019-03-19,"[0.46087544946303827, 0.5391245505369617]",0.00013976119264496275,0.00024243343188257377,-0.00010267223923761103,5.129346198831616e-05,0.000201093323198821,0.00012619339259356858
2019-03-20,"[0.4922458416205328, 0.5077541583794671]",0.0006680318881515523,0.0006549734954439125,1.3058392707639881e-05,0.0004908211557264233,0.0005958905112571695,0.0005433558334917963
2019-03-21,"[0.4824353871838213, 0.5175646128161786]",0.00010675809752154081,0.0004869961594108155,-0.0003802380618892747,8.947515614490489e-05,0.00035117362992623415,0.00022032439303556952
2019-03-22,"[0.46221377596929636, 0.5377862240307036]",0.00021932284594683018,0.00019596181114033497,2.3361034806495206e-05,0.00018442197331605413,0.0001350658442243427,0.00015974390877019842
2019-03-23,"[0.43826438201264484, 0.5617356179873553]",0.00091217492129597,0.0005841743043016918,0.0003280006169942782,0.0004822750503397391,0.0004155532939696624,0.0004489141721547008
2019-03-24,"[0.4590736658207266, 0.5409263341792734]",0.0001658813576869802,0.00017833219364825435,-1.245083596127414e-05,0.00011598305460257236,0.00014734481433022577,0.00013166393446639908
2019-03-25,"[0.4863979247196976, 0.5136020752803024]",0.0006110675229656703,0.0002149958477231412,0.0003960716752425291,0.00039343917236204856,0.00012659683958989056,0.00026001800597596955
2019-03-26,"[0.46527251865261704, 0.5347274813473829]",0.00020373217077879,4.728815762808312e-05,0.00015644401315070686,0.00014312183148908696,2.1779699486773624e-05,8.24507654879303e-05
2019-03-27,"[0.475842682603323, 0.524157317396677]",8.435053101165301e-05,4.9680225219887775e-05,3.467030579176524e-05,4.020220696908522e-05,6.104567518568873e-05,5.062394107738698e-05
2019-03-28,"[0.4594015904459441, 0.540598409554056]",0.00017286074085057817,0.00014384236668820143,2.901837416237674e-05,0.00014455132502881512,7.632275074554328e-05,0.00011043703788717919
2019-03-29,"[0.4769551887162948, 0.5230448112837053]",7.45972682101189e-05,0.00015759045544278208,-8.299318723266318e-05,6.305134827541471e-05,0.0001530215103487546,0.00010803642931208466
2019-03-30,"[0.48087587254901665, 0.5191241274509835]",8.393525592036589e-05,0.00018452556757332411,-0.00010059031165295823,0.0001043044285596548,0.00021053817731632538,0.0001574213029379901
2019-03-31,"[0.449910754515165, 0.550089245484835]",0.00029831042482420835,0.0004950428392987884,-0.00019673241447458,0.0001847925432011253,0.00024687212684525856,0.00021583233502319192
2019-04-01,"[0.4909018558328276, 0.5090981441671724]",0.000330329562674424,8.990566395381309e-05,0.00024042389872061092,0.00036325380083731276,4.996501638145493e-05,0.00020660940860938384
2019-04-02,"[0.4743296466331786, 0.5256703533668213]",0.00015295141457779692,1.832905925283927e-05,0.00013462235532495765,0.00011419022675706444,2.3262371065140273e-05,6.872629891110235e-05
2019-04-03,"[0.47598716096484533, 0.5240128390351546]",0.00015154463638887054,1.5246399743539161e-05,0.00013629823664533137,0.00014189613428325373,1.5060585597602324e-05,7.847835994042802e-05
2019-04-04,"[0.4844424005925036, 0.5155575994074965]",3.596632778578858e-05,0.00017399388881906568,-0.0001380275610332771,1.2389542397362763e-05,0.00016640306254401988,8.939630247069133e-05
2019-04-05,"[0.4765125293807543, 0.5234874706192457]",1.1338782406069851e-05,7.511384983347494e-05,-6.377506742740508e-05,1.4278473558657399e-05,9.719666583747543e-05,5.5737569698066416e-05
2019-04-06,"[0.4715663310802148, 0.5284336689197852]",3.5041348129644665e-05,4.7026922342432824e-05,-1.198557421278816e-05,3.396898692504628e-05,5.346067244265916e-05,4.371482968385272e-05
2019-04-07,"[0.45594929025721187, 0.5440507097427882]",0.0002474783237780347,0.0006312884049576905,-0.00038381008117965577,0.00011889914819007772,0.0007188352335956012,0.00041886719089283947
2019-04-08,"[0.47535760762315293, 0.5246423923768471]",6.570739491771521e-05,0.0003086199634568917,-0.00024291256853917648,8.73961191120221e-05,0.00029516830898115,0.00019128221404658607
2019-04-09,"[0.466825967555723, 0.5331740324442771]",3.576748878408748e-05,0.0004916955334605309,-0.00045592804467644335,1.9696440898524222e-05,0.0004371995047710396,0.00022844797283478192
2019-04-10,"[0.513266786449773, 0.4867332135502269]",0.0011477070254317945,0.0006042086407513084,0.000543498384680486,0.0003812485080129485,0.0002985911064198565,0.0003399198072164025
2019-04-11,"[0.4938158259878637, 0.5061841740121362]",0.00024151733201513976,0.001196410121032474,-0.0009548927890173342,8.753180201065545e-05,0.001384096554212902,0.0007358141781117787
2019-04-12,"[0.474693984527769, 0.525306015472231]",0.0003194325328900051,0.0008790104135952144,-0.0005595778807052094,0.00030671149639944676,0.0007415536233289267,0.0005241325598641868
2019-04-13,"[0.47134434961809035, 0.5286556503819098]",0.0003792165824091187,0.0008676992441338406,-0.0004884826617247219,0.0003676695201816399,0.0005560741803569224,0.0004618718502692811
2019-04-14,"[0.4147758902947207, 0.5852241097052794]",0.0021979307040048152,0.0012851830214792607,0.0009127476825255545,0.0006803674475626819,0.0013082439605504375,0.0009943057040565596
2019-04-15,"[0.4345434131750408, 0.5654565868249593]",0.0005654183339230808,0.0010523829076976492,-0.0004869645737745683,0.0002637980201238125,0.0007087004945672686,0.0004862492573455405
2019-04-16,"[0.44702253622386057, 0.5529774637761395]",0.0003023039607505808,0.0006956319708801662,-0.00039332801012958546,0.0001842185213613095,0.0003466388824426408,0.00026542870190197513
2019-04-17,"[0.49346277763757473, 0.5065372223624253]",0.0019846247186263715,0.00044257375823785963,0.0015420509603885119,0.0008509293597063931,0.0004084487723922041,0.0006296890660492985
2019-04-18,"[0.48598913256215226, 0.5140108674378479]",0.000707701734628737,0.0006727327291219566,3.49690055067804e-05,0.0005339466306264098,0.0004223699172237579,0.00047815827392508385
2019-04-19,"[0.46892116016733554, 0.5310788398326644]",0.0002296884923891762,0.0003061006900672546,-7.64121976780784e-05,6.408681441426272e-05,0.00013456400930831515,9.932541186128893e-05
2019-04-20,"[0.44886405101840554, 0.5511359489815943]",0.0006309803558307179,0.0009275569673888336,-0.0002965766115581157,0.00032769877131065865,0.001266032033797659,0.0007968654025541587
2019-04-21,"[0.43756120728017917, 0.5624387927198209]",0.0005802869522498808,0.001973400479934507,-0.001393113527684626,0.0004591849933072561,0.0014675985466226927,0.0009633917699649744
2019-04-22,"[0.4480358657348725, 0.5519641342651276]",9.18544114324905e-05,0.001582173431079496,-0.0014903190196470055,9.312218371260678e-05,0.000982571369216493,0.0005378467764645499
2019-04-23,"[0.5225243179412936, 0.47747568205870644]",0.0030387961861334627,0.0005279649760213997,0.002510831210112063,0.0004114053772727675,0.0004209129751401589,0.0004161591762064632
2019-04-24,"[0.5044318283779385, 0.4955681716220615]",0.001334532639285989,0.0008749932106408969,0.0004595394286450921,0.0008693736648827293,0.000936022011705089,0.0009026978382939092
2019-04-25,"[0.4752504151110914, 0.5247495848889085]",0.0006388007878879752,0.0009314361340640754,-0.00029263534617610023,0.00033942931860582746,0.0006776274647436371,0.0005085283916747323
2019-04-26,"[0.4979435259399822, 0.5020564740600177]",0.0001936700287516191,0.0019409553965011803,-0.0017472853677495612,0.00012340997039681493,0.0012078377518759283,0.0006656238611363716
2019-04-27,"[0.4385646513779575, 0.5614353486220424]",0.0015423854781937893,0.0009520091640521575,0.0005903763141416319,0.00063329351585774,0.000896787410362642,0.0007650404631101911
2019-04-28,"[0.4146734623431002, 0.5853265376568997]",0.0018826794767540563,0.0033043288603286963,-0.00142164938357464,0.0013090074756242716,0.0014483343938653753,0.0013786709347448235
2019-04-29,"[0.4646859950555653, 0.5353140049444346]",0.0007226671518718453,0.0007219683375386584,6.988143331868599e-07,0.00039612863401392994,0.00027655355433187843,0.00033634109417290416
2019-04-30,"[0.5050654800173656, 0.49493451998263444]",0.002384587333456496,0.00047223028706161463,0.0019123570463948814,0.0013528239261914037,0.0005918655702302699,0.0009723447482108368
2019-05-01,"[0.5094645624841405, 0.49053543751585943]",0.0018463056106999883,0.0007086477738239893,0.0011376578368759989,0.0019375596262778435,0.0005975765389123461,0.0012675680825950948
2019-05-02,"[0.49096892550439025, 0.5090310744956098]",0.00020551079267983456,0.0005244544973477834,-0.0003189437046679489,0.00010364216624784383,0.0003392437449221883,0.00022144295558501606
2019-05-03,"[0.4539795670148692, 0.5460204329851307]",0.0011787152298989082,0.00016208930539757664,0.0010166259245013316,0.0003610805301716486,0.0001469490557389025,0.00025401479295527555
2019-05-04,"[0.48073675241712355, 0.5192632475828763]",0.0002748936759602049,0.00017992144627747967,9.497222968272526e-05,0.00015882423276807083,0.00020571085125309157,0.0001822675420105812
2019-05-05,"[0.45018896403442116, 0.5498110359655788]",0.00043692442352647067,0.00018473638466922726,0.0002521880388572434,0.00033853056687970195,0.0001484674270040466,0.00024349899694187427
2019-05-06,"[0.4693913222563063, 0.5306086777436938]",0.00012318863248645418,0.0001755382026570559,-5.2349570170601715e-05,4.949086318568863e-05,0.0001035805939098153,7.653572854775196e-05
2019-05-07,"[0.47717681871411716, 0.5228231812858828]",0.00013429704533986347,0.0003263536343936824,-0.00019205658905381895,0.00016423791685146684,0.00017874672624204456,0.0001714923215467557
2019-05-08,"[0.44797221950843397, 0.552027780491566]",0.00022079565455731861,0.00010038100106366761,0.000120414653493651,0.00017424120163662908,7.024886958070074e-05,0.0001222450356086649
2019-05-09,"[0.44644210932183254, 0.5535578906781675]",0.0002471932553955703,0.00012895784612387191,0.00011823540927169838,0.00019392005915426963,6.921076215342636e-05,0.000131565410653848
2019-05-10,"[0.4649515783851766, 0.5350484216148235]",0.00013096838840082306,9.332654364289223e-05,3.764184475793083e-05,4.113975960462494e-05,9.447158086314104e-05,6.780567023388299e-05
2019-05-11,"[0.4654956189368076, 0.5345043810631924]",0.00011259943101820725,9.785448087459472e-05,1.474495014361253e-05,8.034652755649273e-05,8.230958585286203e-05,8.132805670467739e-05
2019-05-12,"[0.45430989134443334, 0.5456901086555666]",5.0407059562407666e-05,0.00017658408559860926,-0.0001261770260362016,1.3757249859456632e-05,0.00023234371119350077,0.0001230504805264787
2019-05-13,"[0.4860363390322233, 0.5139636609677767]",0.00031315843624445057,0.0005160154827440012,-0.00020285704649955066,0.00013585006572601162,0.00012831930870324675,0.0001320846872146292
2019-05-14,"[0.45932855989001736, 0.5406714401099826]",0.00012985880756277157,0.00036265263436595596,-0.0002327938268031844,0.00016117451886078042,0.0004678341943168509,0.00031450435658881567
2019-05-15,"[0.44945470225397044, 0.5505452977460294]",0.0002443700819908437,0.00022242214693969222,2.194793505115147e-05,0.00030280278646399345,0.00028450941420848344,0.00029365610033623844
2019-05-16,"[0.45390331378785914, 0.5460966862121408]",0.00018101409096754647,0.0004699086852628874,-0.00028889459429534096,0.00023845267281022035,0.00033594011075017494,0.00028719639178019767
2019-05-17,"[0.41444444977699735, 0.5855555502230027]",0.0008136649192463739,0.0007200680490259117,9.359687022046214e-05,0.00016374578983841564,0.0005121263664027199,0.0003379360781205678
2019-05-18,"[0.45750818154955414, 0.5424918184504459]",0.0003274256988598878,0.0003115844690950753,1.5841229764812536e-05,0.0004354186576339441,0.0003123625123765165,0.00037389058500523033
2019-05-19,"[0.4192402962357285, 0.5807597037642714]",0.00045541799000584055,0.0011300335695955458,-0.0006746155795897052,0.0003183298115443771,0.00036995488862646167,0.0003441423500854194
2019-05-20,"[0.4631640434575854, 0.5368359565424147]",0.000733323036138538,3.242131490397058e-05,0.0007009017212345675,0.0005155427006702446,3.74495786871145e-05,0.00027649613967867953
2019-05-21,"[0.4761721525809319, 0.5238278474190682]",0.0006331164685614157,9.204711768104103e-05,0.0005410693508803746,0.0007125531386111626,5.2142712449422256e-05,0.00038234792553029244
2019-05-22,"[0.45823549657861595, 0.541764503421384]",0.00031529939424262856,4.8619153299658303e-05,0.00026668024094297026,0.00032871874540814664,2.918469401347068e-05,0.00017895171971080867
2019-05-23,"[0.46365811188539546, 0.5363418881146046]",3.1167537071146936e-05,8.132875692153025e-05,-5.016121985038331e-05,3.406142325722127e-05,6.808216878961084e-05,5.107179602341606e-05
2019-05-24,"[0.4677016624117201, 0.5322983375882799]",2.975141280813897e-05,9.438238591487943e-05,-6.463097310674046e-05,1.567240081854827e-05,0.00011440491177800917,6.503865629827873e-05
2019-05-25,"[0.4451811554210981, 0.5548188445789018]",0.00017123358589408522,0.0002569008845418749,-8.56672986477897e-05,6.921555869747409e-05,0.00014050797883975548,0.00010486176876861478
2019-05-26,"[0.47491789343054164, 0.5250821065694584]",0.00017826711596235267,0.0001492430603357442,2.902405562660846e-05,0.0001892611980853166,0.00010588430684070827,0.00014757275246301242
2019-05-27,"[0.4659875498778877, 0.5340124501221123]",8.656079822149769e-05,0.00020296924261536056,-0.00011640844439386287,9.439711405602595e-05,0.00019520052796725537,0.00014479882101164066
2019-05-28,"[0.45977509806487915, 0.5402249019351208]",8.067278894509338e-05,0.00012219324817860848,-4.15204592335151e-05,4.3436677416253045e-05,0.00012665129950730888,8.504398846178096e-05
2019-05-29,"[0.45079644296233495, 0.5492035570376651]",0.00014979780619696378,4.8401813413988454e-05,0.00010139599278297532,0.00010555991371153677,5.1692783005303904e-05,7.862634835842033e-05
2019-05-30,"[0.43537293746324685, 0.5646270625367532]",0.00029829732731315,0.00018315486712962986,0.00011514246018352013,0.00014404358921473744,4.5914158333430576e-05,9.497887377408401e-05
2019-05-31,"[0.452749197755323, 0.5472508022446769]",5.989521863492686e-05,0.00028120334236294187,-0.000221308123728015,6.642050198786763e-05,0.00024414565532277865,0.00015528307865532315
2019-06-01,"[0.4575166402838553, 0.5424833597161448]",9.408911575582763e-05,0.0005455503874839974,-0.00045146127172816976,0.00010895674192323498,0.00017985192110303466,0.0001444043315131348
2019-06-02,"[0.41832302574244884, 0.5816769742575512]",0.0005105249134029653,0.0002863273571101366,0.00022419755629282868,0.0002660332327171454,0.0003235495675472809,0.00029479140013221315
