date,no_Glæde/Sindsro,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-01-21,"[0.1099912737904132, 0.35386397928270796, 0.12596802091300957, 0.06317900531927231, 0.26173541937943307, 0.034981722338172955, 0.050280578976991]",0.0007729390458838574,0.0004979871953787292,0.0002749518505051282,0.00046068195751192706,0.00017740372273225547,0.00031904284012209126
2019-01-22,"[0.11019666813450305, 0.3573480889685434, 0.12933737221114436, 0.0643072548093849, 0.24673736575758742, 0.033914693930429694, 0.05815855618840727]",0.0012888762858603673,0.0004405007581582458,0.0008483755277021215,0.0007827711000769491,0.00019554093795427782,0.0004891560190156134
2019-01-23,"[0.1153095720422426, 0.3689032116714902, 0.12756423892994584, 0.065104139118367, 0.23368607926115206, 0.03129949578286748, 0.05813326319393467]",0.001423123649946744,0.0006843877446728494,0.0007387359052738947,0.0013893014303959874,0.0002157371937510949,0.0008025193120735412
2019-01-24,"[0.10918678871850718, 0.37846000507210237, 0.13067396813173235, 0.05727324437170723, 0.24258112325023284, 0.03252360302757675, 0.04930126742814126]",0.0004663705933918611,0.002132374875689746,-0.0016660042822978847,3.0420856029799722e-05,0.0019342636077878663,0.000982342231908833
2019-01-25,"[0.12388328070309519, 0.3659144396819935, 0.12657502737116522, 0.05607057365469813, 0.247421282151698, 0.03312253201444223, 0.04701286442290786]",0.0005528148552923131,0.0015285944722429462,-0.0009757796169506331,0.0001569222453420504,0.0011538262225971774,0.0006553742339696139
2019-01-26,"[0.12315431580486648, 0.3362818418526565, 0.13459700803542343, 0.06665735331184211, 0.24753905641336782, 0.040119366947495794, 0.05165105763434772]",0.0010125289700189009,0.0008579222276058558,0.00015460674241304505,0.0001770332390005796,0.0005316991789992477,0.0003543662089999136
2019-01-27,"[0.1482293295444329, 0.3052747628558485, 0.1309624500459216, 0.06497155680441975, 0.2562463090833129, 0.05119041868877486, 0.043125172977289516]",0.0031699943365935197,0.0026697104082974363,0.0005002839282960835,0.0013379420183151926,0.0008916198466317525,0.0011147809324734727
2019-01-28,"[0.12378362648299328, 0.3453414701855628, 0.12403780371654956, 0.06473928124835072, 0.25328042385965416, 0.042241687647943935, 0.04657570685894552]",0.0007708400900834138,0.000586877557768014,0.00018396253231539974,0.0005138278618535959,9.410082756136138e-05,0.00030396434470747864
2019-01-29,"[0.1098940352076568, 0.3644014730589514, 0.12402259894293184, 0.06096184171065741, 0.2572387239078629, 0.035467086742146964, 0.04801424042979268]",0.0016385744203887733,0.0002693057925501478,0.0013692686278386256,0.0013897887077225285,5.526861515631852e-05,0.0007225286614394235
2019-01-30,"[0.11253533396999695, 0.3494583288606789, 0.13341626798652864, 0.05989109110380901, 0.25332537471914757, 0.03690544231315417, 0.054468161046684685]",0.0012507270169763612,0.000571792712357145,0.0006789343046192162,0.001201487830505882,0.00047475890417461174,0.0008381233673402468
2019-01-31,"[0.11412827650295053, 0.3628452735275722, 0.13334132151621453, 0.05930510779534123, 0.2484389051114056, 0.03228239791301543, 0.04965871763350053]",0.00037487457123301036,0.0014108721221219196,-0.0010359975508889092,0.00024407209023171407,0.0009274670419335897,0.0005857695660826519
2019-02-01,"[0.11735153582233475, 0.3469723450919898, 0.13402786344956116, 0.05880817658636071, 0.2628078480573695, 0.032433889455402355, 0.04759834153698165]",0.000266149962319742,0.0008854440920052982,-0.0006192941296855562,4.542357392739476e-05,0.0004324156699750337,0.00023891962195121422
2019-02-02,"[0.11579444153846565, 0.3201075990474316, 0.1462972033824265, 0.06625680676582284, 0.2725259366903781, 0.03830474482307409, 0.04071326775240113]",0.0012028937128375002,0.0011103762056093782,9.2517507228122e-05,0.00029872964381943116,0.0004862655135842545,0.00039249757870184285
2019-02-03,"[0.11588647768238113, 0.30634045121738396, 0.13200957265019822, 0.0722297307960885, 0.2889500299516999, 0.03883076065881389, 0.04575297704343442]",0.0014785473965058078,0.001521785043697518,-4.323764719171017e-05,0.0007982181287882808,0.00031322618637530196,0.0005557221575817914
2019-02-04,"[0.10910286456204102, 0.3470141020122321, 0.1303389983179669, 0.06624166635196925, 0.25643316982009157, 0.03748357838359413, 0.05338562055210512]",0.0009620970479277598,0.00028949603960540276,0.000672601008322357,0.0004194643760954626,4.265383606024632e-05,0.00023105910607785447
2019-02-05,"[0.10198700286106047, 0.35526827801369953, 0.12795395270647425, 0.061591257481372334, 0.2665471151364402, 0.03188413386437857, 0.05476825993657459]",0.0013205023576324932,0.0003146247610651337,0.0010058775965673594,0.0007295555770940645,8.558911675423781e-05,0.00040757234692415117
2019-02-06,"[0.10153204327441388, 0.3481912844707779, 0.13201099037930786, 0.06263899848035148, 0.2727002723111344, 0.03615327898783003, 0.046773132096184354]",0.0006121063381086296,0.0007709261130680686,-0.000158819774959439,0.0004315388922849759,0.000471213998454121,0.00045137644536954845
2019-02-07,"[0.11689747291202703, 0.3540152173294932, 0.13150195110917212, 0.05900211364878152, 0.2522796565062659, 0.0347188589954853, 0.05158472949877494]",0.00041361923022274045,0.0014509926126977657,-0.0010373733824750252,0.00014002072772315843,0.0011501534040569898,0.0006450870658900741
2019-02-08,"[0.11265930408317829, 0.3535543492395056, 0.13089693811168363, 0.05842211319118111, 0.2612590927440549, 0.0330722514448647, 0.050135951185531706]",0.00020849580823799853,0.0019202683914123578,-0.0017117725831743591,0.0001004432537836649,0.0006334854433729213,0.0003669643485782931
2019-02-09,"[0.11321988332329908, 0.3099729019651718, 0.13954842032130457, 0.0646510040147538, 0.2697801283432088, 0.0399206445025962, 0.06290701752966565]",0.001409742896577625,0.000434106116726688,0.0009756367798509369,1.5660051136273983e-05,0.00019095768421515796,0.00010330886767571597
2019-02-10,"[0.1193612908373828, 0.2873231484321441, 0.13501407557073622, 0.06965456172990009, 0.2888488541363078, 0.04343011525316821, 0.05636795404036073]",0.0021048047080598708,0.0013073693068302108,0.0007974354012296599,0.0010574194108736651,0.0004556972754483541,0.0007565583431610096
2019-02-11,"[0.10961598679364126, 0.31258942242501786, 0.13014193393067247, 0.06833752883480408, 0.27600857654866534, 0.037868151902810517, 0.06543839956438849]",0.0008089616118715148,0.0007552756749617871,5.368593690972768e-05,0.0005565892757136752,0.0003129846623083917,0.00043478696901103346
2019-02-12,"[0.10483579526006212, 0.3288478028382714, 0.13367622164804474, 0.07399363205332968, 0.2644432646011439, 0.03764945329715665, 0.05655383030199128]",0.0007625555244939151,0.00035648825295224424,0.0004060672715416709,0.0004121348726044116,0.00019288338673528036,0.000302509129669846
2019-02-13,"[0.11927856525297334, 0.33826396293956124, 0.13052966644961922, 0.0666121635849729, 0.2638609701407222, 0.033523342445038115, 0.04793132918711293]",0.0012105295343957697,0.0005735612890840951,0.0006369682453116746,0.0005055303294362379,0.00024606233978286413,0.00037579633460955097
2019-02-14,"[0.10770865445796739, 0.3399303759889994, 0.1313111555071626, 0.06833995083771224, 0.26275243055488406, 0.036214929321958834, 0.053742503331315535]",0.0003592434353644274,0.0007506573762937792,-0.0003914139409293518,0.00022532968255124463,0.00046315441425768785,0.00034424204840446623
2019-02-15,"[0.10550992827089183, 0.32091181414838, 0.13254680944613, 0.06897408747316096, 0.2844958109627659, 0.03553916744157633, 0.052022382257095046]",0.0004250404526620563,0.000593863128394791,-0.00016882267573273475,0.0001187383750910619,0.0002753264768091926,0.00019703242595012725
2019-02-16,"[0.10730149716704254, 0.3123264961325771, 0.13954153600383046, 0.07078546775571246, 0.27419586937952767, 0.03972952238730977, 0.05611961117400004]",0.0005249307287982566,0.0007285172974959417,-0.00020358656869768504,0.00026237389558141875,0.0002682742763856999,0.0002653240859835593
2019-02-17,"[0.11467334804080671, 0.2963690931592365, 0.1369729676053335, 0.06671257065415102, 0.28889462873931077, 0.045093314228154914, 0.05128407757300648]",0.0008333722381547402,0.0010979619529893167,-0.0002645897148345766,0.0004126424861230333,0.00011129292585454634,0.00026196770598878983
2019-02-18,"[0.12012906772426157, 0.33711478708280146, 0.12873403939928565, 0.058652857619549796, 0.2676804543008512, 0.04154653756707792, 0.046142256306172295]",0.0010549017069364762,0.0004293338889517396,0.0006255678179847366,0.00012201363526620363,0.00017906262168722702,0.00015053812847671532
2019-02-19,"[0.11268406206198327, 0.3336041883951877, 0.12605939167386876, 0.06423246317653744, 0.27847252786509136, 0.03745501971428803, 0.047492347113043364]",0.0006168241267962526,0.00025337234512025575,0.00036345178167599687,0.0002858193634620765,0.00015702811013649178,0.00022142373679928413
2019-02-20,"[0.11075186251199903, 0.33747055064014614, 0.12331472247220625, 0.06495034166480339, 0.27679347827131817, 0.03645228833614056, 0.05026675610338642]",0.0005261385573054864,0.0007730325348004203,-0.00024689397749493394,0.0004715199357920063,0.00038455613929030643,0.0004280380375411564
2019-02-21,"[0.10356107447908736, 0.33422388378192175, 0.12906274837058593, 0.05824205656181317, 0.29325801951766134, 0.037100660726916916, 0.04455155656201347]",0.0004550123727591669,0.0014296497506733888,-0.0009746373779142218,0.0001585490961580773,0.0007756515756025624,0.00046710033588031984
2019-02-22,"[0.11040239279137644, 0.31624369616284215, 0.13101658919990042, 0.06898936710698444, 0.2954994663667521, 0.0363439998649398, 0.041504488507204694]",0.000494669816882649,0.0007943296682427289,-0.00029965985136007995,9.162504333380164e-05,0.0003015622912530339,0.00019659366729341777
2019-02-23,"[0.11588235672498935, 0.29881679943531947, 0.138202260500684, 0.07776406647586918, 0.2850665784725358, 0.04030188938162794, 0.04396604900897423]",0.0010882452665212886,0.001505320761480762,-0.0004170754949594734,0.0004584544044741504,0.0008893399875128152,0.0006738971959934829
2019-02-24,"[0.12301233776884232, 0.2849791253855477, 0.12384525774606335, 0.07449425212675685, 0.2993376572074118, 0.048693332591193024, 0.04563803717418497]",0.001387815952188144,0.003498053045410863,-0.002110237093222719,0.0007057722367432461,0.0013243914076845847,0.0010150818222139154
2019-02-25,"[0.11054037482739203, 0.31778216128440456, 0.1242338815763669, 0.06556354666923851, 0.2882245077602812, 0.036071419413007254, 0.057584108469309676]",0.0011721468097483753,0.0011142814378943481,5.7865371854027214e-05,0.0003599328495537962,0.0003689161313012969,0.0003644244904275466
2019-02-26,"[0.10681109579656076, 0.3604388626813288, 0.13297043360378102, 0.060226485846862916, 0.2556375322863751, 0.03424446327067401, 0.04967112651441733]",0.002895312914727192,0.0003493790369709484,0.0025459338777562438,0.0012417227650395714,0.00020096671030792678,0.0007213447376737491
2019-02-27,"[0.11156995556381717, 0.3604901578647997, 0.12473042569256086, 0.062130745232494705, 0.2567462727057439, 0.032402522228809044, 0.051929920711774595]",0.0019249588703997378,0.0008532666386650182,0.0010716922317347195,0.0017952027929841576,0.0008205549222640616,0.0013078788576241095
2019-02-28,"[0.12135311824090561, 0.3396274555927733, 0.12175073335853291, 0.06237837724727591, 0.2653915495232905, 0.03585384073746311, 0.053644925299758756]",0.0005235548344836631,0.0008608626400833123,-0.0003373078055996492,0.0001201340909703965,0.0005255169240260234,0.00032282550749820996
2019-03-01,"[0.11974309010107696, 0.34902248923281426, 0.12718923056455966, 0.06475850869443134, 0.25579408880321, 0.03507868856829966, 0.048413904035608156]",0.0002317401642356995,0.0008921570811858733,-0.0006604169169501738,5.564886211254211e-05,0.0004153897172732065,0.0002355192896928743
2019-03-02,"[0.11709706492769556, 0.31463023676064, 0.14113532279564733, 0.07304968062391433, 0.27870117939968103, 0.0361867389449546, 0.039199776547467195]",0.0015779149925614978,0.0009302679972698339,0.0006476469952916638,0.0003185533197554189,0.0002615305038641985,0.0002900419118098087
2019-03-03,"[0.12995130826515888, 0.30991703935559756, 0.13195536233572752, 0.06522099203981484, 0.27393856575859105, 0.04355401165524152, 0.04546272058986857]",0.00089908023585976,0.0009425472400653856,-4.346700420562559e-05,0.000185971141049907,0.00014316111013124562,0.0001645661255905763
2019-03-04,"[0.11226088935566027, 0.33824930064126185, 0.13054176022734312, 0.06372927125822406, 0.26060765348510545, 0.04113380459456637, 0.05347732043783876]",0.0008322003964043412,0.0002852460154252655,0.0005469543809790756,0.0004008346908895437,8.668234331182529e-05,0.0002437585171006845
2019-03-05,"[0.11166511445334187, 0.3319575040048068, 0.1376642380689066, 0.06445159832562893, 0.27031731005735676, 0.031911418323535466, 0.05203281676642353]",0.0007949456989474351,0.0003027508888684964,0.0004921948100789387,0.00030011548497997425,4.1525656504581634e-05,0.00017082057074227795
2019-03-06,"[0.11243550718839593, 0.3395625454342749, 0.13411531163662235, 0.06518066961920722, 0.26479316605303926, 0.03806872399004292, 0.04584407607841739]",0.0004250484100353049,0.0012588880495844502,-0.0008338396395491453,0.00026083454596542683,0.0012342076078060177,0.0007475210768857223
2019-03-07,"[0.11988600937168746, 0.34232779226518273, 0.12951520104310635, 0.06271935564180739, 0.2584834283722566, 0.033886837567939976, 0.053181375738019475]",0.00027494074110080274,0.0023927818638666567,-0.002117841122765854,2.581485824055101e-05,0.0014301934070318433,0.0007280041326361971
2019-03-08,"[0.12325347010812715, 0.3208723269118828, 0.12840522034298607, 0.06815222406676048, 0.2772593268645327, 0.0335833823134444, 0.04847404939226635]",0.0004290359317841481,0.0013945700994221827,-0.0009655341676380346,4.839750419542689e-05,0.00047391440689384184,0.00026115595554463436
2019-03-09,"[0.1128611278342493, 0.27205479080805994, 0.142505037912591, 0.07926257735930142, 0.30437838643548093, 0.041023068896963326, 0.04791501075335427]",0.002966240158750574,0.0025963525487718666,0.00036988760997870747,0.0007614654236398215,0.0017411114404959134,0.0012512884320678675
2019-03-10,"[0.11349664212882714, 0.2848795447049494, 0.13596894056883813, 0.07902614718493205, 0.2969526880513119, 0.04208009066603042, 0.047595946695110906]",0.0014251980029948957,0.0029126062871669602,-0.0014874082841720645,0.0011043366632357372,0.0001015141325183365,0.0006029253978770369
2019-03-11,"[0.10579110848278071, 0.3475941003383603, 0.13217072179340045, 0.05921636789830916, 0.2674930736459925, 0.03498227351939955, 0.05275235432175737]",0.0025985562765935863,0.0003258457261543083,0.002272710550439278,0.001290599338597172,8.040845742040394e-05,0.000685503898008788
2019-03-12,"[0.1053507486272284, 0.3476132830274506, 0.13800374084456413, 0.0632662618299619, 0.268223857162441, 0.03242194296301812, 0.04512016554533574]",0.0022317785436336986,0.00035783775750870584,0.0018739407861249927,0.0014580100478172008,0.00024834756675703963,0.0008531788072871202
2019-03-13,"[0.11625793335064585, 0.34944761003905367, 0.13262271314597213, 0.06619581507355281, 0.25812087323662997, 0.031736325529455475, 0.045618729624690046]",0.0012215508135514717,0.0009395021311664928,0.00028204868238497895,0.0012618089971769926,0.0006828528345415473,0.0009723309158592699
2019-03-14,"[0.1140713486861863, 0.3456120464198798, 0.13322374084033947, 0.06300212860026748, 0.26765174848225737, 0.02996623730155682, 0.04647274966951261]",0.00017773317515537495,0.0013757390793114894,-0.0011980059041561144,9.308003133776348e-05,0.0005419021027784457,0.0003174910670581046
2019-03-15,"[0.10921731031481148, 0.3186833689972045, 0.13709362491173324, 0.06457744281600204, 0.28417340549419673, 0.031170326246097366, 0.05508452121995481]",0.0007684622910846426,0.00064907456381933,0.00011938772726531263,0.00014561016797587617,0.0002532546351576294,0.0001994324015667528
2019-03-16,"[0.1155688417892208, 0.29746716050252925, 0.13959156813245768, 0.07207383288275153, 0.28533840765955953, 0.039246406594654185, 0.05071378243882707]",0.001322611850751519,0.0005082343758219172,0.0008143774749296017,0.000505749252141349,0.0002903255513523802,0.00039803740174686463
2019-03-17,"[0.1211745526920869, 0.2942515877725203, 0.13648859903106003, 0.06905374572099447, 0.28788453877294873, 0.04245634931485732, 0.048690626695532244]",0.000995154870497755,0.001242000310252707,-0.00024684543975495195,0.0007333203239699996,0.00016002973669100562,0.0004466750303305026
2019-03-18,"[0.10710635294432476, 0.32942080227999515, 0.14347261062124517, 0.06884267498026411, 0.2650293027549942, 0.03452296051487216, 0.05160529590430444]",0.0007871355352279258,0.0003257173732491417,0.00046141816197878407,0.00035141495168616133,0.00019047775075111553,0.0002709463512186384
2019-03-19,"[0.10488757456170224, 0.325404413137867, 0.1417913792993039, 0.06897233408067002, 0.2763633655073251, 0.03313948416763665, 0.04944144924549512]",0.0005946998034283223,0.00031408282457574566,0.00028061697885257666,0.0003953750239331752,0.00011315015237360397,0.0002542625881533896
2019-03-20,"[0.11455081617685367, 0.33278502065991494, 0.1363944901549794, 0.0709209552856118, 0.27007400698148826, 0.028906791921993285, 0.04636791881915862]",0.0006831022869466398,0.0012273840559623877,-0.0005442817690157479,0.0005416611986349877,0.0011927156373514115,0.0008671884179931996
2019-03-21,"[0.11233709231453942, 0.34107095944335586, 0.141127003791257, 0.06375305688065097, 0.2714641496803101, 0.028375261943737427, 0.041872475946149255]",0.00041096375380278243,0.0018571836734904935,-0.001446219919687711,0.00014970610399659749,0.0010078929157837765,0.000578799509890187
2019-03-22,"[0.10908517411887891, 0.3149118502165792, 0.14204009892329103, 0.06268029843854062, 0.28790060958273844, 0.0337191644543871, 0.0496628042655848]",0.00048418193763613934,0.0006909617242293973,-0.00020677978659325796,0.00020576924240218306,0.0003933571109345509,0.000299563176668367
2019-03-23,"[0.10219930999783794, 0.2762006688107082, 0.15818423911542204, 0.06734516042197887, 0.3124763307418897, 0.036242449025683215, 0.04735184188648006]",0.0024259915041372326,0.0019491148973725645,0.000476876606764668,0.0008461085767246331,0.0010763550735254977,0.0009612318251250654
2019-03-24,"[0.11307177634077792, 0.2887513129461076, 0.14904772784802323, 0.07099294708664508, 0.29553989179953705, 0.0346027393741969, 0.047993604604712185]",0.000896459547513809,0.0015275561855629248,-0.0006310966380491159,0.0006072058673190908,5.753773992922472e-05,0.00033237180362415776
2019-03-25,"[0.10687612731971971, 0.33743040249729234, 0.13742161623052335, 0.06254695680214255, 0.2761289369126192, 0.030261685996513722, 0.049334274241189094]",0.001494526486216498,0.0005943132048480724,0.0009002132813684256,0.0009569782779091547,0.00019991253391846983,0.0005784454059138122
2019-03-26,"[0.11467525911682945, 0.3290740505786022, 0.13637613823253067, 0.05885458397896849, 0.2728916072149174, 0.04367323299862252, 0.044455127879529176]",0.0017202698525056084,0.0004966175145268752,0.001223652337978733,0.0007977008174033771,0.00020155251375094573,0.0004996266655771614
2019-03-27,"[0.11190837263779431, 0.3325401013353588, 0.12779718976953675, 0.07017887817269014, 0.27121240182977463, 0.034150014034848485, 0.05221304221999672]",0.0008650460967272849,0.0007389681432049643,0.0001260779535223206,0.0004790427078783173,0.0006781032031431547,0.000578572955510736
2019-03-28,"[0.11423798663339108, 0.33178927799273283, 0.1221548519093579, 0.06300320765365482, 0.2818834209507278, 0.03983684562475296, 0.04709440923538261]",0.00044972286675133715,0.0011387495108449882,-0.0006890266440936509,0.00014493238729601025,0.00079890045327359,0.0004719164202848001
2019-03-29,"[0.11554865341629698, 0.33374443134632303, 0.12944581913672165, 0.0675080349862095, 0.27198674281578833, 0.03630341825192126, 0.045462900046739245]",0.00024243116483045472,0.0010623378979994413,-0.0008199067331689866,9.472606446934788e-05,0.0006238974634900227,0.0003593117639796853
2019-03-30,"[0.11653708329168463, 0.3100631559421591, 0.1336966461082998, 0.06936226585898451, 0.2975807141436147, 0.03933824310234738, 0.03342189155290979]",0.0012664710356110715,0.0014165124730080869,-0.00015004143739701537,0.00030146147049515287,0.0003732891055320198,0.00033737528801358634
2019-03-31,"[0.11478190166273874, 0.28695052642733265, 0.15626267892671858, 0.06761424859404129, 0.2969186943516579, 0.03652151416541687, 0.040950435872094]",0.0016258492121789597,0.002265220535424418,-0.0006393713232454583,0.0005346517910778979,0.00035704443428123504,0.00044584811267956646
2019-04-01,"[0.10632947088250738, 0.33568433677843645, 0.14098784180690702, 0.06735036092421408, 0.2619585049945815, 0.0390486678936522, 0.04864081671970116]",0.0013296276488495241,0.00046771462944332904,0.0008619130194061951,0.0007222666186450524,6.405957126748207e-05,0.00039316309495626727
2019-04-02,"[0.1017762023340595, 0.3384667538760107, 0.13426167775410866, 0.06434782340859004, 0.2807185307367994, 0.031686215328086215, 0.048742796562345585]",0.0013864947012243282,0.00017195535165551648,0.0012145393495688118,0.0006895615862892972,6.607274022881714e-05,0.00037781716325905717
2019-04-03,"[0.10201484279974161, 0.35093525210905396, 0.12946367906179804, 0.06395738092103967, 0.2763694229350719, 0.0319281270248099, 0.045331295148484885]",0.0011471451936167286,0.0005216872632714392,0.0006254579303452894,0.001159262906494849,0.00030775637483281004,0.0007335096406638295
2019-04-04,"[0.105876535640062, 0.3431581599516569, 0.1380293073207673, 0.058686424136799906, 0.27456224767056875, 0.032511598895977864, 0.04717572638416734]",0.00023878706144041,0.000965834061559316,-0.000727047000118906,0.00012016956277555478,0.0006857315175541514,0.00040295054016485307
2019-04-05,"[0.11123856204447453, 0.3304078593918526, 0.1336567710958602, 0.059579505989591657, 0.2778222168812234, 0.03603249179584584, 0.05126259280115181]",0.0003114013383117553,0.0005281600102993622,-0.00021675867198760694,0.0001106124726696096,0.0004390246474848426,0.0002748185600772261
2019-04-06,"[0.10797876705136174, 0.31395058310693547, 0.12940259569396634, 0.06696830304121483, 0.2915534677290736, 0.037097359680284346, 0.053048923697163665]",0.0006953159461391039,0.0007488459645732297,-5.3530018434125846e-05,0.000256816270959931,0.00024860426502230573,0.0002527102679911184
2019-04-07,"[0.12341884295991301, 0.2960143938578697, 0.1333324617097433, 0.07057471842367545, 0.2918604906100996, 0.0404032130727447, 0.044395879365954176]",0.0012193812334441447,0.0018541797857393532,-0.0006347985522952085,0.0004981516632241833,0.00035784379736629283,0.0004279977302952381
2019-04-08,"[0.11241955719671108, 0.339053231680933, 0.1278470758385011, 0.06318229748968034, 0.27095333082598066, 0.03515127980461172, 0.051393227163582134]",0.0006722722260943962,0.0006339585055748074,3.831372051958876e-05,0.0005402664882473729,0.0006000835990868171,0.000570175043667095
2019-04-09,"[0.09913107683624608, 0.31435077989624205, 0.1583131055111658, 0.06357086171016173, 0.28576772334110556, 0.030016989066497753, 0.048849463638580976]",0.001480808992271416,0.0011477341720095222,0.0003330748202618938,0.0003239560584409717,0.00042894020810424325,0.0003764481332726075
2019-04-10,"[0.10805777698641139, 0.3492816206522999, 0.13614315398690985, 0.06446752554054022, 0.2654483244579307, 0.028686872613099098, 0.04791472576280875]",0.0012621963241603146,0.0007476981696888546,0.00051449815447146,0.0007950088598710726,0.0007260057148823967,0.0007605072873767347
