date,no_Foragt/Modvilje,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-01-21,"[0.11809463378977866, 0.1313917762525268, 0.42271368616330013, 0.1504770464820125, 0.07547145736838043, 0.04178795713506731, 0.06006344280893418]",0.0009504630120037194,0.00047953027319343834,0.0004709327388102811,0.0005951119447515366,0.00022665825781100252,0.00041088510128126955
2019-01-22,"[0.09587585958129663, 0.13226657386811197, 0.4289168466372855, 0.15524072900818076, 0.07718654667597737, 0.04070704174547607, 0.06980640248367162]",0.0024605525439608724,0.001005734907735872,0.0014548176362250004,0.0011846022742878235,0.0005581140720906005,0.0008713581731892119
2019-01-23,"[0.10951881216318102, 0.1339933960512302, 0.4286772838594904, 0.14823370936328004, 0.07565308363355953, 0.03637101118631474, 0.06755270374294416]",0.0010839961920296609,0.0011256877251810862,-4.16915331514253e-05,0.0010736045363990393,0.0006953367841817378,0.0008844706602903886
2019-01-24,"[0.1140235709269543, 0.12771918437772925, 0.44269644464053304, 0.15285340676346273, 0.06699429613851209, 0.03804387051272499, 0.05766922664008358]",0.000589174981903242,0.0029571766022097757,-0.002368001620306534,0.0002708096861411629,0.002388854415645017,0.0013298320508930898
2019-01-25,"[0.12252166361819729, 0.14444322232187223, 0.4266424045423988, 0.14758169718469108, 0.06537616932773174, 0.03861962024634915, 0.05481522275875968]",0.0009940896373354768,0.0019806112519544588,-0.000986521614618982,0.0005270146430810539,0.0013873447775498175,0.0009571797103154357
2019-01-26,"[0.14097264847279897, 0.1405959028660454, 0.383907367466067, 0.15365915310505865, 0.07609762362196563, 0.04580122573483097, 0.05896607873323354]",0.0018852245932761346,0.0014914080115656578,0.00039381658171047684,0.00040143261823543806,0.0007756894513096697,0.0005885610347725539
2019-01-27,"[0.13915344716372707, 0.17156581395957146, 0.3533356949778219, 0.1515805232967278, 0.07520035381411772, 0.05924958222683106, 0.049914584561202784]",0.003932700782132415,0.004002276138254258,-6.957535612184262e-05,0.0018207655474625965,0.0015742056839230826,0.0016974856156928395
2019-01-28,"[0.12745112677073367, 0.1446423359760267, 0.4035347676931891, 0.14493934447269208, 0.07564846123212396, 0.04935981074853815, 0.05442415310669626]",0.0010013416774072657,0.001255175889500194,-0.0002538342120929284,0.000607091989670693,0.00017751686196899123,0.0003923044258198421
2019-01-29,"[0.10558727927713692, 0.13233137777244836, 0.4388022416419644, 0.14934460602912203, 0.07340857481366861, 0.04270849136893132, 0.05781742909672829]",0.003021137325958066,0.0003754170712779133,0.0026457202546801527,0.001854387470351177,0.00017981130191086007,0.0010170993861310185
2019-01-30,"[0.10777595494957432, 0.13447186697692387, 0.4175783041178867, 0.15942312523838326, 0.07156567232618177, 0.04409942685896434, 0.06508564953208579]",0.002005764269016603,0.0008518704668813424,0.0011538938021352606,0.0018568170420095087,0.0007362807992155127,0.0012965489206125107
2019-01-31,"[0.10410963430802153, 0.13604539147569872, 0.4325258279081202, 0.1589480963124107, 0.07069401951686466, 0.03848188719240777, 0.05919514328647648]",0.0006406090128639968,0.00182793742896783,-0.0011873284161038333,0.0006068052388405597,0.001029530890233519,0.0008181680645370393
2019-02-01,"[0.11960438457189601, 0.14014769057088092, 0.41437355306729756, 0.16006348279108248, 0.07023197504411689, 0.038734343539292344, 0.05684457041543382]",0.00047358166156015073,0.0010004559284550163,-0.0005268742668948657,9.700242841080983e-05,0.00040250186358164385,0.00024975214599622683
2019-02-02,"[0.13186802797088337, 0.13818342392230942, 0.38200075471869677, 0.17458392825295224, 0.07906763308685112, 0.04571100928332929, 0.04858522276497765]",0.0017630496309640478,0.0015570783366651672,0.0002059712942988805,0.0005168086528865488,0.0009531315044177348,0.0007349700786521418
2019-02-03,"[0.13366851025865784, 0.1411941622677157, 0.3732401246752935, 0.16083827375225918, 0.08800350597010909, 0.04731075472382712, 0.05574466835213777]",0.001547748560323721,0.0021517838395868198,-0.0006040352792630987,0.0009572744508706683,0.0006282151692624742,0.0007927448100665713
2019-02-04,"[0.11405166230968883, 0.12999436980345708, 0.4134619167431766, 0.15529689357994061, 0.0789259173599284, 0.04466110188319561, 0.06360813832061281]",0.0010917566953395647,0.0003577632722097323,0.0007339934231298324,0.0004424859901841937,4.1028389368021665e-05,0.0002417571897761077
2019-02-05,"[0.1071653939156551, 0.12414911360273238, 0.43246924185679786, 0.15575876694911575, 0.0749752400549221, 0.03881266089019279, 0.06666958273058397]",0.001975791301442197,0.0004344417597596064,0.0015413495416825905,0.0011570198075575163,0.00011986875124830301,0.0006384442794029096
2019-02-06,"[0.10451132138541751, 0.12501145237296013, 0.42871094456017433, 0.1625386932468922, 0.0771243434356225, 0.04451376893990263, 0.05758947605903066]",0.0009834301143884137,0.0011346341423891704,-0.0001512040280007567,0.0009387484189982727,0.0008270429903263338,0.0008828957046623032
2019-02-07,"[0.10330338908184385, 0.14018819829795093, 0.42454942995070616, 0.1577024818366572, 0.07075773155864874, 0.04163626610816947, 0.061862503166023514]",0.0003901152800746889,0.0019290725860127862,-0.0015389573059380974,1.766444664191123e-05,0.001074642187549138,0.0005461533170955246
2019-02-08,"[0.12387702106216002, 0.1336103146975469, 0.41930409786394335, 0.15523956264752714, 0.06928674903766724, 0.03922262754297063, 0.059459627148184674]",0.0006331259495277224,0.002068846454384514,-0.0014357205048567915,8.250744999083175e-05,0.0005405855186928961,0.0003115464843418639
2019-02-09,"[0.12598510883425584, 0.1355151617225798, 0.37101281777052825, 0.1670283186388033, 0.07738209056062138, 0.04778182450860791, 0.07529467796460365]",0.001995338012507204,0.0004989501644769921,0.001496387848030212,0.0002657550279211141,0.00019358853594977714,0.00022967178193544562
2019-02-10,"[0.1271182946980193, 0.1465065305725463, 0.3526664074647435, 0.1657190840645056, 0.08549545758098373, 0.05330702662034829, 0.06918719899885319]",0.002158042022741038,0.0014335847455398127,0.0007244572772012253,0.0012038553642963019,0.00046921366387536083,0.0008365345140858313
2019-02-11,"[0.11652504451597133, 0.13376260535130455, 0.3814477866950646, 0.1588100847077711, 0.08339117465978563, 0.046209889693322834, 0.07985341437677997]",0.0009716181648531151,0.0008163046303788953,0.0001553135344742199,0.0005951079792802642,0.0003860582308985631,0.0004905831050894137
2019-02-12,"[0.11494490128899494, 0.12614316565536995, 0.3956845347138346, 0.16084526978312605, 0.08903248134276734, 0.045301523323366184, 0.06804812389254097]",0.0008383125343198341,0.00040713430902848414,0.0004311782252913499,0.0003896294310531237,0.00024005212091295804,0.0003148407759830409
2019-02-13,"[0.11200118472698573, 0.14388481025432523, 0.40804520091443347, 0.15745692656372431, 0.08035373746931433, 0.04043894857860757, 0.05781919149260918]",0.0013753194026203338,0.0008112100818064907,0.0005641093208138432,0.0005307141028738979,0.0003879935881303391,0.00045935384550211853
2019-02-14,"[0.12140578231471255, 0.12835878329535497, 0.40510253968596394, 0.15648640528309704, 0.081442229356011, 0.04315813142673655, 0.06404612863812396]",0.0004481604825086432,0.000627105913539515,-0.00017894543103087176,0.00019772330713857547,0.00043944997588956654,0.000318586641514071
2019-02-15,"[0.12730054133306215, 0.12869031194617234, 0.3914156908905842, 0.1616671581019184, 0.08412759802408533, 0.04334707282352939, 0.0634516268806482]",0.00035061350804630316,0.0008811340000398557,-0.0005305204919935525,0.00023141347847815597,0.000547979177733115,0.00038969632810563547
2019-02-16,"[0.13000164131394795, 0.12861889658864106, 0.37437585092994413, 0.16726400714760392, 0.08484829194020746, 0.04762251661311407, 0.06726879546654142]",0.0007013596355857531,0.0013732035217188011,-0.000671843886133048,0.00047492176982556853,0.0006499188342116549,0.0005624203020186117
2019-02-17,"[0.11827373760568077, 0.14218779192317005, 0.36747917166932725, 0.16983792790314056, 0.08271942240194033, 0.0559128942351748, 0.06358905426156648]",0.0008722689274477247,0.00138824788228755,-0.0005159789548398254,0.00027311782133555726,0.00010019330149640641,0.00018665556141598183
2019-02-18,"[0.1038745762841397, 0.14699964291164805, 0.4125209182107027, 0.1575293821950398, 0.07177238023366632, 0.05083970351450895, 0.05646339665029446]",0.0016785892159698734,0.00034463338186572785,0.0013339558341041455,0.0003118784230848167,8.937312907629062e-05,0.00020062577608055367
2019-02-19,"[0.10609291315884314, 0.13960533110847598, 0.41330532754904203, 0.1561761511959269, 0.07957819522641084, 0.04640337180968364, 0.05883870995161744]",0.000990295398531308,0.00023273830055310068,0.0007575570979782073,0.0005524202767583657,0.00012976110099360865,0.0003410906888759871
2019-02-20,"[0.10617740289394222, 0.13688001201674183, 0.4170852930072852, 0.15240665313423546, 0.08027317415638563, 0.04505197070566716, 0.06212549408574251]",0.0006544406969432635,0.0009117653344433613,-0.0002573246375000978,0.0006247086196531755,0.0006261545018622022,0.0006254315607576888
2019-02-21,"[0.09612738886413387, 0.13244723164395042, 0.4274485213567771, 0.16506205459944084, 0.07448743840930562, 0.04744910025468947, 0.05697826487170258]",0.00039564082578856123,0.0022341797107304833,-0.001838538884941922,3.7190810895155664e-05,0.0011236665505436243,0.00058042868071939
2019-02-22,"[0.10676048125667693, 0.13997970973350354, 0.4009668601800694, 0.16611654569055911, 0.08747194094409266, 0.046080727265235016, 0.052623734929863324]",0.0005100622171318668,0.0011152049285107905,-0.0006051427113789237,0.00016676656570980004,0.00035294861042414516,0.0002598575880669726
2019-02-23,"[0.12017368128997942, 0.14260956929801627, 0.3677361789216454, 0.1700773560619575, 0.09569964177812183, 0.049597153950277355, 0.054106418700002205]",0.0016995449140628871,0.0017074843786085675,-7.939464545680345e-06,0.0007755217365129085,0.0009800909836115044,0.0008778063600622065
2019-02-24,"[0.11456234721584951, 0.15545256104876407, 0.36013245248511266, 0.15650513468451593, 0.09413951873898832, 0.06153450454314899, 0.05767348128362068]",0.0018815711934869076,0.003425342559991502,-0.0015437713665045945,0.00112714680073036,0.0010374063956705931,0.0010822765982004766
2019-02-25,"[0.11871232052895853, 0.13686600828717782, 0.3934632570930168, 0.15382067857043163, 0.08117776817548067, 0.04466197256902675, 0.07129799477590779]",0.001480938761944315,0.0008995688001840698,0.0005813699617602451,0.0003663620163868311,0.000341162082102463,0.0003537620492446471
2019-02-26,"[0.10295442633425017, 0.12872011265828015, 0.43437182873894753, 0.16024523544163635, 0.07258010027334753, 0.04126866349652625, 0.05985963305701201]",0.00285364932205583,0.0006397677976476226,0.0022138815244082074,0.0012156685098798981,0.00035408989771980586,0.000784879203799852
2019-02-27,"[0.10714861476212381, 0.13402608788619566, 0.43304745740855227, 0.14983541860776028, 0.07463604945331456, 0.03892430780335598, 0.06238206407869749]",0.001732989206694133,0.0012733136089493632,0.0004596755977447698,0.0016814916373012118,0.001071106420261713,0.0013762990287814626
2019-02-28,"[0.10912446581496418, 0.14716754751150826, 0.411873550772214, 0.14764974395246452, 0.07564760535452686, 0.04348072704424374, 0.0650563595500786]",0.0005150373690971703,0.0014752769804753784,-0.000960239611378208,0.00014615103681077499,0.0007297854753110554,0.0004379682560609152
2019-03-01,"[0.12609246371364077, 0.1406121441433655, 0.40985079409470926, 0.1493560121634673, 0.07604474505680783, 0.04119226929221878, 0.056851571535790624]",0.0007330526607710485,0.0009243946696985418,-0.00019134200892749324,0.0002207926224543441,0.0002737650338727322,0.00024727882816353815
2019-03-02,"[0.13194203678460314, 0.1409222319191347, 0.3786465119423189, 0.16985143652636525, 0.08791274179979196, 0.043549477701656285, 0.04717556332612975]",0.0020547144382407497,0.0014476523220954326,0.0006070621161453171,0.0006889660731532613,0.00048157085627798993,0.0005852684647156256
2019-03-03,"[0.13190561977331527, 0.15537252784394776, 0.3705433555800652, 0.157768617202624, 0.0779795951037218, 0.052074095897609037, 0.05435618859871687]",0.0011834963756343138,0.0016920581793953263,-0.0005085618037610124,0.0003677734080195737,0.00041101344431834834,0.00038939342616896105
2019-03-04,"[0.11351804620621096, 0.13459329542658363, 0.40553828061000663, 0.15651083650442457, 0.0764071323771902, 0.0493166796164945, 0.06411572925908945]",0.001187418626159653,0.00038143322724310566,0.0008059853989165473,0.00048138566367844155,0.0001122827984370862,0.0002968342310577639
2019-03-05,"[0.10448521780673548, 0.13704280233937127, 0.4074001699555891, 0.1689506437103079, 0.0790992575706027, 0.03916379985898435, 0.0638581087584091]",0.0015568451767752386,0.00037938943377445743,0.0011774557430007811,0.0007482198913063237,0.0001446828382627626,0.0004464513647845432
2019-03-06,"[0.10966448821752729, 0.13615940469117588, 0.41121025908906955, 0.1624136489357936, 0.07893379408919875, 0.046101226609416596, 0.055517178367818255]",0.0006915751826121648,0.0011755562766030115,-0.00048398109399084665,0.0005527633075501449,0.0010586983465827597,0.0008057308270664524
2019-03-07,"[0.10576112591803312, 0.14457765900414415, 0.4128334163189308, 0.15619007314030708, 0.07563699601366787, 0.04086615003955142, 0.06413457956536552]",0.00031743808400183144,0.002088791545243387,-0.0017713534612415554,7.244293379966053e-05,0.0012602908300308887,0.0006663668819152746
2019-03-08,"[0.11576825058468422, 0.15079354953473056, 0.392568883294433, 0.15709642038736654, 0.0833803362022783, 0.04108734155706541, 0.0593052184394418]",0.0004916012117411827,0.001481782373766569,-0.0009901811620253863,6.188942047869894e-05,0.00036708350054428027,0.0002144864605114896
2019-03-09,"[0.12059785376190749, 0.14267860013105393, 0.3439306115073336, 0.18015431629260303, 0.10020344291626508, 0.051861204611516346, 0.060573970779320585]",0.00270304814765083,0.002999335144955252,-0.000296286997304422,0.0006030699394524651,0.0019481780806122134,0.0012756240100323393
2019-03-10,"[0.1106661357084187, 0.14356986452131598, 0.36036412065617845, 0.1719966512702386, 0.09996571733024465, 0.053230058640053896, 0.06020745187354967]",0.0013347797227626797,0.003005653896329041,-0.0016708741735663613,0.0008730877102185304,0.00021079526554921448,0.0005419414878838724
2019-03-11,"[0.1059184705033993, 0.12912625488774385, 0.4242655648614616, 0.16132461939152098, 0.07227817086355665, 0.04269857865941539, 0.06438834083290222]",0.0027713089530733257,0.00048391753577030247,0.002287391417303023,0.001259839402487228,4.498296499590398e-05,0.000652411183741566
2019-03-12,"[0.0933636864213026, 0.13052463557745272, 0.430676551237276, 0.17098016119276485, 0.07838393060615816, 0.04016926642766308, 0.05590176853738246]",0.0027794779040618447,0.00042166544636105434,0.0023578124577007904,0.0016941406055295122,0.000252211338606704,0.000973175972068108
2019-03-13,"[0.09923225427881624, 0.14115695235063122, 0.42428897725671316, 0.16102658511651083, 0.08037300547882807, 0.038533310041164434, 0.05538891547733614]",0.0011660669595278783,0.0010254588619073017,0.00014060809762057652,0.001110632686207705,0.0009815055987655902,0.0010460691424866476
2019-03-14,"[0.10012069392564507, 0.14016616532633888, 0.4246738185811377, 0.16369983435009255, 0.07741441540758896, 0.036821275633142, 0.05710379677605477]",0.00023134634930994602,0.0018158604723478757,-0.0015845141230379296,0.00015633214055320527,0.0008781846952741511,0.0005172584179136782
2019-03-15,"[0.10164520471039039, 0.13706656780149676, 0.39994425314043813, 0.17205104740222413, 0.08104400683987951, 0.03911842933588593, 0.06913049076968525]",0.0006757374440093416,0.0010345652337751647,-0.0003588277897658231,8.340094381800238e-05,0.0006108981418389193,0.00034714954282846083
2019-03-16,"[0.12421440065656282, 0.14162441140895243, 0.3645326098923703, 0.17106318077037203, 0.08832323662656053, 0.04809470396892695, 0.06214745667625486]",0.0020687845266943667,0.0009843569681873483,0.0010844275585070184,0.0004763053052924977,0.0005766105480398681,0.000526457926666183
2019-03-17,"[0.11761251226191279, 0.15014827643752798, 0.36460929924220875, 0.1691240235065032, 0.0855650024795984, 0.05260797363662759, 0.06033291243562128]",0.0013796479228250676,0.0015928641567083627,-0.00021321623388329512,0.0009247510473589082,9.263955330646577e-05,0.000508695300332687
2019-03-18,"[0.09831833129770529, 0.13140093259971383, 0.4041422329059978, 0.17601602818039147, 0.08445803116616164, 0.042353689422282445, 0.0633107544277475]",0.0010841691386261135,0.00039224881788447254,0.0006919203207416409,0.0006444863987919852,0.0002614951754865796,0.00045299078713928237
2019-03-19,"[0.10296058191442126, 0.13002145602426593, 0.40338005497512747, 0.1757684040766826, 0.08549995878954447, 0.041080595116959835, 0.06128894910299842]",0.0009359732852416491,0.0003783503190007759,0.0005576229662408731,0.0006365624965812105,0.00013229602258241834,0.0003844292595818144
2019-03-20,"[0.10602157670886883, 0.14029635745537658, 0.40757916680590417, 0.16704944394445453, 0.0868605918832159, 0.03540365531848238, 0.05678920788369749]",0.0008304969363276144,0.0011027359167578297,-0.00027223898043021526,0.0006248948290816557,0.0010070489262542079,0.0008159718776679318
2019-03-21,"[0.10192156692709284, 0.13847982882041765, 0.42044392556543425, 0.17396963838294294, 0.07858946872945057, 0.03497866408809213, 0.05161690748656955]",0.0005028113307223109,0.001984167653545216,-0.0014813563228229052,0.00016808938182133983,0.0009526989748138929,0.0005603941783176164
2019-03-22,"[0.11204189919423567, 0.13602464113879942, 0.392681881493666, 0.1771180514622879, 0.07815970566526112, 0.042046385143133545, 0.06192743590261627]",0.0005111086705333764,0.0007210926202495531,-0.00020998394971617675,0.0002095757029081244,0.0003568531772375906,0.0002832144400728575
2019-03-23,"[0.1202616078208698, 0.13077172565758013, 0.35341958853653904, 0.20240866519933107, 0.08617321235588632, 0.04637494716202823, 0.060590253267765536]",0.002267899905883306,0.0018903765179897295,0.0003775233878935767,0.0007962414391052856,0.0011073692638467302,0.0009518053514760079
2019-03-24,"[0.11869944357336183, 0.14145615663011998, 0.3612364842324222, 0.1864631424228355, 0.08881428918615676, 0.04328905655462299, 0.060041427400480754]",0.0010226676279785605,0.001837706788908264,-0.0008150391609297034,0.0007683977059907073,0.00014985528041985482,0.00045912649320528105
2019-03-25,"[0.10742608980367381, 0.1317843021124982, 0.41607074675918054, 0.16944861536697536, 0.0771239308360499, 0.03731436822994139, 0.06083194689168076]",0.0015347406007231081,0.0007530914862258362,0.0007816491144972719,0.0009208945116679347,0.0002600139152010585,0.0005904542134344967
2019-03-26,"[0.10020506353432199, 0.14191036510523644, 0.40722836838495574, 0.16876515228541045, 0.07283241010219342, 0.05404552375021427, 0.05501311683766774]",0.0019613209130164874,0.0007109532365873706,0.0012503676764291168,0.0007072373706923256,0.00021813116833452946,0.0004626842695134275
2019-03-27,"[0.10207800522563978, 0.1378796640381497, 0.40971480837928503, 0.15745590052921965, 0.0864657390411988, 0.042075426092227836, 0.06433045669427909]",0.001045121013613721,0.0010359353247173999,9.18568889632116e-06,0.0005452296457845066,0.000890769926043601,0.0007179997859140539
2019-03-28,"[0.10805337875074583, 0.14189087004629555, 0.41210345799862436, 0.15172412197195492, 0.07825400475914483, 0.04947990464621838, 0.05849426182701604]",0.000541575678063443,0.0014526152702003324,-0.0009110395921368893,0.0001720550440638979,0.0009698124648458415,0.0005709337544548697
2019-03-29,"[0.11466035161884218, 0.14051915013494784, 0.40586785279180365, 0.15741954541071987, 0.08209677415595529, 0.04414872288796433, 0.05528760299976684]",0.00044950175487600284,0.00101625679847927,-0.0005667550436032672,0.0002155695522294781,0.0006153670455676302,0.00041546829889855413
2019-03-30,"[0.12637523806181838, 0.14494146686696152, 0.3856369781554563, 0.16628344776424242, 0.08626840723011929, 0.04892642323089788, 0.041568038690504176]",0.0015967440965865955,0.0017582376978957908,-0.00016149360130919533,0.0005602257219145563,0.00073454448115339,0.0006473851015339732
2019-03-31,"[0.11558343472795432, 0.14438588312391787, 0.3609593896851542, 0.1965651776918395, 0.08505298181673142, 0.045940962812155685, 0.05151217014224696]",0.0018792418346851587,0.002503746173516878,-0.0006245043388317191,0.000544347216922756,0.0007535378528657114,0.0006489425348942337
2019-04-01,"[0.11669762735420681, 0.12725717259569672, 0.40175352353900584, 0.16873698298133824, 0.08060621795048536, 0.04673420293105251, 0.05821427264821441]",0.0010078111290440985,0.0006605360698892501,0.0003472750591548484,0.0005021247752396063,3.6899565512584406e-05,0.00026951217037609536
2019-04-02,"[0.09890283483846772, 0.1275025860155571, 0.42402236878355665, 0.16819954688668376, 0.08061328386117217, 0.039695668562244664, 0.06106371105231808]",0.002076296099217715,0.00032562656597794596,0.0017506695332397688,0.0009885542612955674,0.00021973757299105376,0.0006041459171433106
2019-04-03,"[0.10486691872001655, 0.12619265059529458, 0.4341079046497499, 0.160146939094908, 0.07911546204509134, 0.03949518390880883, 0.05607494098613083]",0.001383741270243997,0.0008411324015591441,0.000542608868684853,0.001354393118833583,0.0005807234511074396,0.0009675582849705113
2019-04-04,"[0.10307666560860587, 0.13090459529457962, 0.42427701075541124, 0.17065793194294224, 0.07255925549954405, 0.040196986708425246, 0.05832755419049175]",0.0003297853734959821,0.001919839479636183,-0.0015900541061402008,0.00019908525122136418,0.0014034675272255217,0.0008012763892234429
2019-04-05,"[0.1143682240966465, 0.13641572415442246, 0.4051906692863532, 0.163907954958047, 0.07306442392776877, 0.04418790005082375, 0.06286510352593835]",0.0005768873288462832,0.0008927515957844142,-0.000315864266938131,0.0001203847972443121,0.0008430004671370728,0.00048169263219069246
2019-04-06,"[0.12801371937968864, 0.13290488297721884, 0.3864238002329613, 0.15927424721819944, 0.08242745052499041, 0.04566101634339608, 0.06529488332354534]",0.0012226049058615496,0.0011749450828501859,4.765982301136373e-05,0.0005185254713691647,0.0005019672764442988,0.0005102463739067318
2019-04-07,"[0.1415495105247529, 0.14961595101604575, 0.35884694742980694, 0.16163385251061835, 0.08555503650344129, 0.04897927255683365, 0.0538194294585012]",0.002284365879022577,0.003181826940256915,-0.0008974610612343379,0.0011505694487081262,0.0005016335274415823,0.0008261014880748543
2019-04-08,"[0.11027352737432151, 0.13719650648989606, 0.41377959547855475, 0.15602420617348156, 0.0771074953837576, 0.04289852146813699, 0.06272014763185156]",0.0010938588443295536,0.0007459184629912268,0.00034794038133832683,0.0010125304067333087,0.0006526364081949417,0.0008325834074641252
2019-04-09,"[0.10698893905329676, 0.12394447995606815, 0.39303561689726507, 0.19794030448418407, 0.07948322207818655, 0.03753051231189404, 0.06107692521910526]",0.002395557217045756,0.0012430577235024234,0.0011524994935433325,0.0009017715038968407,0.0004623260759965611,0.0006820487899467009
2019-04-10,"[0.10973675498052389, 0.13096405657031807, 0.42332295927050717, 0.16500302169500808, 0.07813346616321247, 0.034767966846105544, 0.05807177447432475]",0.0016365945888095056,0.0008686398826299527,0.0007679547061795529,0.0012763102710801149,0.0008051261341042794,0.001040718202592197
