date,no_Overasket/Målløs,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-01-21,"[0.10161448694159272, 0.11305600859063454, 0.36372384556554616, 0.0649393894804222, 0.26902826744437286, 0.03595643331411606, 0.05168156866331549]",0.0009220793122643383,0.0006616739528359297,0.0002604053594284086,0.000515484036411817,0.0001152209353935132,0.0003153524859026651
2019-01-22,"[0.08403436223565644, 0.11593050877084832, 0.37594190880479506, 0.06765334101217102, 0.259575800514606, 0.035679370245235834, 0.061184708416687286]",0.002363640183915759,0.0009481305196168296,0.0014155096642989294,0.001153766121890101,0.00041181429248775714,0.000782790207188929
2019-01-23,"[0.09749591268469267, 0.11928369367512266, 0.3816173880228301, 0.06734794041844945, 0.24174002384221815, 0.0323782267250252, 0.06013681463166172]",0.001632018086936,0.0010464852182144194,0.0005855328687215805,0.0014453092437488838,0.0006054991056005498,0.0010254041746747167
2019-01-24,"[0.10082539721324159, 0.11293574996774361, 0.39145454323970985, 0.059239738452975005, 0.2509102191192024, 0.03364031072515617, 0.05099404128197122]",0.0006159305400905477,0.002610493418496966,-0.0019945628784064184,0.00019680162971269356,0.0021241905396989134,0.0011604960847058034
2019-01-25,"[0.10739015788342668, 0.1266043897238831, 0.3739517880392876, 0.057302169580368024, 0.2528559160988847, 0.033850071841804774, 0.04804550683234526]",0.0008873252057939412,0.001731659589449733,-0.0008443343836557917,0.00045231697783718224,0.0012208453828359274,0.0008365811803365548
2019-01-26,"[0.12487198723331625, 0.1245382702101462, 0.34006083029821754, 0.06740641953138393, 0.25032079220040165, 0.04057021086848347, 0.052231489658051]",0.0016675812806934247,0.001365208005003408,0.0003023732756900167,0.00037588662284123174,0.000755931773459188,0.0005659091981502099
2019-01-27,"[0.1215305539203118, 0.1498381019606602, 0.30858799121195196, 0.06567671042514744, 0.2590274185646839, 0.05174600194490057, 0.04359322197234415]",0.003484780924770921,0.0034742852493967343,1.049567537418682e-05,0.0015982406125497391,0.0013908098739128304,0.0014945252432312847
2019-01-28,"[0.1107287375587277, 0.1256643520224139, 0.35058846884970596, 0.06572290746053183, 0.25712867887788615, 0.04288349321662011, 0.04728336201411438]",0.0008519309529678781,0.0010083738908091963,-0.00015644293784131819,0.0005211903160594423,0.00015050715018484479,0.00033584873312214353
2019-01-29,"[0.09099094833276418, 0.11403795646720112, 0.37814244642811423, 0.06326061135187055, 0.26693876827119495, 0.03680449158388532, 0.049824777564969495]",0.0027063456381695972,0.0002554024016959768,0.0024509432364736203,0.0015894951448785616,0.0001445608065784086,0.0008670279757284851
2019-01-30,"[0.09426883278288484, 0.1176190547138366, 0.36524491333031955, 0.06259663763283783, 0.2647692067758778, 0.038572625019502926, 0.05692872974474049]",0.001668034279444856,0.0007649689566289359,0.0009030653228159201,0.0016578320943154506,0.000641665145651982,0.0011497486199837162
2019-01-31,"[0.09154903013947933, 0.11963180667503678, 0.3803425141049873, 0.06216493762990506, 0.260419205279746, 0.03383913000768596, 0.05205337616315962]",0.0004943649759610616,0.0019076336126099436,-0.0014132686366488821,0.00046647884177573065,0.0011206738973210284,0.0007935763695483796
2019-02-01,"[0.10366162332636839, 0.12146659306863557, 0.35913930185937654, 0.06087034826147042, 0.2720234866253257, 0.03357121851457408, 0.04926742834424931]",0.0004246051289124835,0.0009455718678149286,-0.0005209667389024452,2.2088085970638726e-05,0.00047881981928603274,0.00025045395262833574
2019-02-02,"[0.11460454908908299, 0.12009316612893142, 0.33199119543891337, 0.06871650829161124, 0.28264312305982475, 0.039726760822415184, 0.04222469716922099]",0.0015531272153381734,0.0012061364766019192,0.00034699073873625417,0.0005411915975275471,0.0007333845842463485,0.0006372880908869478
2019-02-03,"[0.11221203706632325, 0.11852967119387164, 0.31332760890099326, 0.07387718060727519, 0.2955405386942867, 0.03971643098612269, 0.04679653255112733]",0.001680205783467601,0.002077395771101279,-0.0003971899876336778,0.0011538850693247609,0.00037910302326023927,0.0007664940462925
2019-02-04,"[0.09915473018089493, 0.11301507055546246, 0.35945731929294816, 0.06861695727725044, 0.26562833979027817, 0.0388276629829842, 0.05529991992018178]",0.0010840011424958498,0.00041278900252072456,0.0006712121399751253,0.0005084908875862435,6.029899666309111e-05,0.00028439494212466733
2019-02-05,"[0.09169546080252927, 0.10622748411663421, 0.37003985116865745, 0.06415213843218116, 0.2776297826700979, 0.03320983290650351, 0.05704544990339641]",0.001691497831254337,0.00043116722682011644,0.0012603306044342206,0.0009430691671242189,0.00011788198842534193,0.0005304755777747805
2019-02-06,"[0.08908046095060952, 0.10655379392267715, 0.3654127423684087, 0.06573710840782632, 0.28618796274949976, 0.037941411545187216, 0.04908652005579127]",0.0009282177219905443,0.0011251975796950653,-0.00019697985770452092,0.0007669246225087366,0.0006055674687368346,0.0006862460456227857
2019-02-07,"[0.09023378896522277, 0.12245205518485129, 0.37083685257534904, 0.061805699443825385, 0.2642671535232328, 0.03636858463886288, 0.05403586566865573]",0.0004675543381758662,0.0019116448423919603,-0.001444090504216094,0.0001024907486005081,0.0011833975682186224,0.0006429441584095653
2019-02-08,"[0.10728949382582839, 0.11571946847685594, 0.3631579451393507, 0.06000903290496756, 0.2683556728236691, 0.03397059292774486, 0.051497793901583364]",0.0006179753612864748,0.001977950421785685,-0.00135997506049921,0.00013110293185145342,0.0006476015417697871,0.00038935223681062025
2019-02-09,"[0.10899525938722932, 0.11724012734145257, 0.32097950847576795, 0.06694665036704467, 0.2793595583457239, 0.04133815817202927, 0.0651407379107524]",0.0017418489178866287,0.00048585204932440534,0.0012559968685622233,0.0002550417404242249,0.00019316812674376077,0.0002241049335839928
2019-02-10,"[0.10692812538764872, 0.12323693224791755, 0.2966524836333356, 0.07191623385139916, 0.2982277287498653, 0.044840283926434264, 0.05819821220339931]",0.002292413976520313,0.0014416168608614945,0.0008507971156588186,0.0012046606842482318,0.0004992708404577875,0.0008519657623530096
2019-02-11,"[0.09891780476210983, 0.11355072495851255, 0.3238100259731687, 0.0707905495178683, 0.2859160864999495, 0.039227454198794365, 0.06778735408959677]",0.0008994583496325113,0.0007969030056384553,0.00010255534399405606,0.0005967568991007317,0.00033009287517461256,0.0004634248871376722
2019-02-12,"[0.09931776584274797, 0.10899358952620615, 0.34188992748361097, 0.07692822417732062, 0.2749311011893203, 0.03914263299454967, 0.05879675878624421]",0.00084053654307455,0.00041110051003615265,0.0004294360330383973,0.000451051134818571,0.00018338928580405442,0.00031722021031131275
2019-02-13,"[0.09648316779158891, 0.12394924503940657, 0.3515096173522364, 0.06922054578111238, 0.27419317104413815, 0.03483604098060183, 0.04980821201091555]",0.0013003207556729558,0.0007558049386796988,0.0005445158169932571,0.0005760870628017889,0.00030838506319165503,0.000442236062996722
2019-02-14,"[0.1049640578296455, 0.1109754288130298, 0.35024037234329364, 0.07041268306100806, 0.27072164070040655, 0.037313318332338134, 0.05537249892027826]",0.0004327344960395883,0.0007761332597901122,-0.0003433987637505239,0.000230697732584835,0.0004842632106192971,0.0003574804716020661
2019-02-15,"[0.10739652939705197, 0.10856900312688114, 0.3302160879521757, 0.0709738698648448, 0.2927442667831134, 0.0365695631143342, 0.053530679761598685]",0.0005225931646744003,0.0007846577908500636,-0.0002620646261756633,0.0001740534249240322,0.00048736124766977283,0.0003307073362969025
2019-02-16,"[0.11193472013781904, 0.11074414175523162, 0.3223471309796846, 0.07305653772142105, 0.282993127113534, 0.04100419821988537, 0.057920144072424386]",0.0006061763324262012,0.0011956039683187751,-0.000589427635892574,0.0003851264086202457,0.00044497789942544096,0.00041505215402284337
2019-02-17,"[0.09952573840691496, 0.11964908922369745, 0.30922871509722716, 0.06960726668327755, 0.3014299294547184, 0.047049938539832116, 0.053509322594332324]",0.0009515977989079197,0.001162064867323793,-0.00021046706841587332,0.00036069655548993235,0.00013586959610015852,0.00024828307579504545
2019-02-18,"[0.08877971087674096, 0.12563792088048142, 0.35257412505995295, 0.0613425478497314, 0.27995568746022576, 0.0434517698222033, 0.04825823805066415]",0.0014908798068115146,0.0004826370142709538,0.0010082427925405609,0.0001783670570162838,0.0002617923417473922,0.000220079699381838
2019-02-19,"[0.08924174664071527, 0.11743125169748736, 0.3476583706506984, 0.06693846860334599, 0.29020410617229353, 0.0390329365743269, 0.04949311966113262]",0.0008150223269878719,0.0003013874292578901,0.0005136348977299817,0.00040859751958808313,0.00018903218484939325,0.0002988148522187382
2019-02-20,"[0.08924819272985594, 0.11505549542907641, 0.3505840941719473, 0.06747420376539592, 0.287549211830126, 0.03786876354863835, 0.052220038524960107]",0.0005134570344827858,0.0008132365075231347,-0.0002997794730403489,0.0004706343860910793,0.00036385945820737034,0.00041724692214922484
2019-02-21,"[0.0794445139005195, 0.10946106057551605, 0.3532649788779942, 0.0615601693341126, 0.30996524514778756, 0.039214325378989744, 0.0470897067850803]",0.000611938999391801,0.0018581444790886535,-0.0012462054796968523,0.00016956964433774476,0.0009191030655984985,0.0005443363549681216
2019-02-22,"[0.08833776357658776, 0.11582464183753632, 0.33177553416488037, 0.07237767709314483, 0.3100124824267902, 0.03812898127357371, 0.04354291962748675]",0.0005274558877843027,0.0009252478421455674,-0.0003977919543612647,8.227002904824799e-05,0.00022376565235751765,0.00015301784070288283
2019-02-23,"[0.10177851378267766, 0.12078010641378396, 0.31144624474349675, 0.08105075258707302, 0.29711487284156574, 0.04200524243514879, 0.045824267196254126]",0.0014184677384152572,0.001511731100782908,-9.326336236765076e-05,0.0006460708309126071,0.0010931723816117026,0.0008696216062621548
2019-02-24,"[0.09376733835490386, 0.12723528492770958, 0.2947623049406329, 0.07705159959349453, 0.3096137574098274, 0.050364948416494734, 0.047204766356937065]",0.0014922361745978903,0.003618102432898864,-0.002125866258300974,0.0009231363591253972,0.0013479155154900958,0.0011355259373077465
2019-02-25,"[0.09867648862717981, 0.11376626326584778, 0.3270559655539809, 0.06747688093750662, 0.2966357340539801, 0.03712408795176341, 0.05926457960974131]",0.001189538094546053,0.0011954974863278018,-5.9593917817487956e-06,0.00037182636146554983,0.00038355495493246127,0.0003776906581990056
2019-02-26,"[0.08969495655222731, 0.11214228783907418, 0.3784292108020824, 0.06323253086213822, 0.26839700046455645, 0.03595368466501756, 0.052150328814904036]",0.0030654662459663213,0.00046762112466598407,0.002597845121300337,0.0012483295300752242,0.00031545017427943555,0.0007818898521773299
2019-02-27,"[0.09248213187353153, 0.11568062136782951, 0.37377200024906265, 0.06441988058720884, 0.26620579178671594, 0.03359635563509312, 0.05384321850055845]",0.001989193886465234,0.001103877144783919,0.0008853167416813148,0.0018761774742582537,0.0008936662315103765,0.0013849218528843152
2019-02-28,"[0.0929354520546322, 0.12533470339222544, 0.3507706025820767, 0.06442500632621014, 0.2740990229544225, 0.0370302021030992, 0.055405010587333874]",0.0005084244019844736,0.0011830399224470759,-0.0006746155204626022,0.00012551775479544686,0.0004709155026087033,0.00029821662870207507
2019-03-01,"[0.10954861216875754, 0.12216325061235661, 0.3560766787086059, 0.06606736071569894, 0.26096401344953174, 0.035787673586047355, 0.049392410759002026]",0.0006558607983114124,0.0008970938043702661,-0.0002412330060588537,0.00012749801199892568,0.0002961035791489593,0.0002118007955739425
2019-03-02,"[0.11320096999336855, 0.12090561685749313, 0.3248635043162983, 0.07542560270431056, 0.28776586360243994, 0.03736370332512064, 0.040474739200969015]",0.0016992324509701167,0.0012359964949122326,0.0004632359560578841,0.0005209614294962413,0.0004610570052345299,0.0004910092173653856
2019-03-03,"[0.11276315846842869, 0.13282449230758106, 0.31676921117163126, 0.06666300840780227, 0.2799952644271078, 0.0445169776533673, 0.04646788756408155]",0.0010241787830622172,0.0014414522721413667,-0.0004172734890791495,0.0003233385171082059,0.00029950352333637007,0.000311421020222288
2019-03-04,"[0.09820407319348588, 0.11643619915210897, 0.3508297783723353, 0.06609954867302331, 0.27030041197714394, 0.042663690722091877, 0.05546629790981063]",0.0010631862474300782,0.00033506447676348626,0.0007281217706665919,0.0004303737796223256,0.00010457686256570442,0.000267475321094015
2019-03-05,"[0.08985652133984585, 0.11785580536049932, 0.3503611595391762, 0.06802478163950046, 0.28530364595654734, 0.033680580771602936, 0.05491750539282782]",0.0013168264253982627,0.00030009641411857853,0.0010167300112796842,0.0006081464901602847,6.987506088080821e-05,0.0003390107755205465
2019-03-06,"[0.09468111731806661, 0.11755605464507055, 0.3550269318357344, 0.0681491332334971, 0.27685239900251846, 0.03980245306443073, 0.04793191090068219]",0.0005944560239982039,0.0012950031958702628,-0.0007005471718720589,0.0004672936260435356,0.0012842787994401023,0.0008757862127418189
2019-03-07,"[0.09152604015830644, 0.1251180006750568, 0.3572674507075634, 0.06545651509010879, 0.26976400278120105, 0.035365706039610215, 0.05550228454815329]",0.0002817149441158066,0.0024803422866216994,-0.002198627342505893,5.283731871997057e-05,0.001439083332889551,0.0007459603258047608
2019-03-08,"[0.09793319898789861, 0.1275625624304807, 0.33209041658626465, 0.07053490931870318, 0.2869526526235946, 0.03475749850472545, 0.050168761548332684]",0.00045846911999506855,0.0013962986354227262,-0.0009378295154276576,6.663132406857293e-05,0.00038073537770635035,0.00022368335088746163
2019-03-09,"[0.10011114345713236, 0.11844089559158039, 0.28550497138934605, 0.08318125850310423, 0.31942662083869733, 0.04305121801730717, 0.05028389220283244]",0.0029918517867630954,0.0029421579945338914,4.969379222920407e-05,0.0008584072412896556,0.0019462360947490262,0.001402321668019341
2019-03-10,"[0.09194291419004283, 0.11927977469764717, 0.2993953589376188, 0.08305286266304104, 0.3120836798538616, 0.04422424875093124, 0.05002116090685724]",0.0014872740291395285,0.0031453525090326135,-0.001658078479893085,0.0011179729847610603,4.19801569561518e-05,0.0005799765708586061
2019-03-11,"[0.09090376568128322, 0.1108216797488631, 0.3641228702746969, 0.06203222041279042, 0.28021288525831356, 0.03664574810164736, 0.0552608305224054]",0.002738530641176158,0.0004130625214215299,0.0023254681197546283,0.0013314746465385927,5.584984394010884e-05,0.0006936622452393508
2019-03-12,"[0.0803933030033331, 0.1123917336557048, 0.3708455804091821, 0.06749458301568624, 0.28615026193098614, 0.03458882281884599, 0.04813571516626153]",0.002667139504095434,0.0004108601083681916,0.0022562793957272426,0.0016989758039798529,0.00027550530208449967,0.0009872405530321764
2019-03-13,"[0.08611099176088782, 0.12249207930623503, 0.3681861798899787, 0.06974545991003075, 0.27196219271964434, 0.033438135287659106, 0.0480649611255642]",0.0013177385526860787,0.0011402290402638513,0.00017750951242222744,0.0013333548263738876,0.0009167630220978068,0.001125058924235847
2019-03-14,"[0.08592726390258437, 0.12029576110563289, 0.3644706988231608, 0.06643990010229377, 0.282256422543951, 0.03160137374705482, 0.04900857977532231]",0.00020773297576180704,0.001687245860042338,-0.001479512884280531,0.0001116163165281647,0.0007343326744253896,0.0004229744954767772
2019-03-15,"[0.08580669827011439, 0.11570865206847238, 0.3376243468825419, 0.06841560958359469, 0.3010632802498317, 0.03302293770167433, 0.05835847524377058]",0.0008161358940821881,0.0009383249670239566,-0.0001221890729417685,0.00014462119525249104,0.0004276128540072808,0.0002861170246298859
2019-03-16,"[0.10539092858075523, 0.12016262324817485, 0.309291274211798, 0.07493871784695663, 0.2966804118394112, 0.04080642408859009, 0.05272962018431396]",0.0018968381388047766,0.0008724981235965625,0.001024340015208214,0.0005017276854932997,0.0005211432915842089,0.0005114354885387543
2019-03-17,"[0.09903412458588468, 0.12643045224606925, 0.30701463706441323, 0.07204892534635723, 0.3003714197666837, 0.04429787711479653, 0.05080256387579535]",0.001227485645067245,0.0014562951587359363,-0.0002288095136686913,0.0008518882916189311,0.00014839903707510212,0.0005001436643470166
2019-03-18,"[0.08555900318893689, 0.11434828747536516, 0.3516944006025393, 0.07349743290492168, 0.28294910682447494, 0.036857210659645145, 0.055094558344117]",0.001073481757876692,0.0003472457680815572,0.0007262359897951347,0.0005239183355027632,0.00020037455014185112,0.0003621464428223072
2019-03-19,"[0.08824040186811812, 0.11143240760425496, 0.3457091781607663, 0.07327610803101152, 0.2936080400446258, 0.03520734007811831, 0.052526524213104886]",0.0008143827095830093,0.0003478998268978397,0.00046648288268516964,0.000505441021710215,0.0001053846050974464,0.0003054128134038307
2019-03-20,"[0.09110540961283407, 0.12055807421407139, 0.3502368866242614, 0.07464018220049376, 0.2842371906516799, 0.03042271790051689, 0.04879953879614253]",0.0007394911636564713,0.0011672015041737421,-0.00042771034051727083,0.0006157411679141012,0.0010951820510920862,0.0008554616095030937
2019-03-21,"[0.08781279126040087, 0.11931037432619103, 0.3622428087157558, 0.06771050348687853, 0.28831518287666247, 0.030136645469084, 0.04447169386502721]",0.0004345705000955182,0.0020284161058854873,-0.0015938456057899692,0.0001643080001564229,0.0010142207452945456,0.0005892643727254843
2019-03-22,"[0.0947995691838458, 0.11509156370145535, 0.33225135828308716, 0.06613156754651077, 0.3037528391472315, 0.035575791074346455, 0.05239731106352295]",0.0005524533300987986,0.0006503249465945888,-9.787161649579021e-05,0.00021187673740296665,0.00031904913029287714,0.0002654629338479219
2019-03-23,"[0.10043323754693087, 0.1092104789331664, 0.2951488353797736, 0.07196523365638016, 0.33391311288033376, 0.03872878609346255, 0.05060031550995265]",0.002354080350307033,0.0018660072699040059,0.00048807308040302723,0.0009256003445727415,0.0010633714859157712,0.0009944859152442563
2019-03-24,"[0.10031509226237502, 0.11954721080610001, 0.3052876252272822, 0.0750585962807832, 0.3124649748146706, 0.03658438128687839, 0.050742119321910584]",0.0009725392684359714,0.0015704916895997196,-0.0005979524211637482,0.0007441596473752358,0.00020806018551267254,0.00047610991644395415
2019-03-25,"[0.09173610102527659, 0.11253670383266866, 0.35530203257064974, 0.06585968756353601, 0.29075380229679687, 0.031864462905539084, 0.05194720980553313]",0.0014505401600453825,0.0005315385273002162,0.0009190016327451663,0.0008806800578553719,0.0002692539071184005,0.0005749669824868862
2019-03-26,"[0.0857231949622199, 0.12140114946296365, 0.34837477853854515, 0.06230650099453506, 0.28889714354981194, 0.04623473910266058, 0.04706249338926367]",0.0018291354930287872,0.0004796054281713297,0.0013495300648574576,0.0007499270556913841,0.0002484141128052591,0.0004991705842483215
2019-03-27,"[0.08674949910969344, 0.11717501499253391, 0.3481901348499264, 0.07348164313549307, 0.2839762253841612, 0.035757185206151385, 0.054670297322040554]",0.0007843955469497577,0.0009676461629898351,-0.00018325061604007738,0.00043650055492518337,0.000870308309654648,0.0006534044322899157
2019-03-28,"[0.09016522279777477, 0.11840094274336643, 0.3438800390674771, 0.06529911285978847, 0.29215555847809377, 0.04128854347748137, 0.04881058057601802]",0.0003063643871220779,0.0008555828873978145,-0.0005492185002757366,0.00011694108478485053,0.0004608148492386333,0.0002888779670117419
2019-03-29,"[0.0977209563149138, 0.11975949434895614, 0.3459067947405289, 0.06996817267365765, 0.2818985234893641, 0.03762639273107753, 0.04711966570150196]",0.0003727287485357443,0.000829219864546224,-0.00045649111601047966,0.00013976746372101098,0.0004393201830316948,0.0002895438233763529
2019-03-30,"[0.10497776181995032, 0.12040041245383173, 0.32034208174520584, 0.0716616992828922, 0.30744583362808026, 0.04064234800588734, 0.034529863064152226]",0.0015296829953458395,0.0015284437891676568,1.2392061781827009e-06,0.00047809990628281193,0.0008065035589128084,0.0006423017325978102
2019-03-31,"[0.09820729238158478, 0.122679747950893, 0.3066948512485664, 0.07226661046075655, 0.3173489030700948, 0.039034465257102316, 0.043768129631002226]",0.0008988479453305626,0.0020455475685589235,-0.001146699623228361,0.0003149899593901318,0.00017832783060215548,0.0002466588949961436
2019-04-01,"[0.10193890855880973, 0.11116299084051387, 0.35094385916618187, 0.07041197038210226, 0.2738666020776561, 0.04082374035504057, 0.05085192861969547]",0.0012623790786227482,0.0007646642147390516,0.0004977148638836966,0.0007467413107970334,0.00010623953770507815,0.00042649042425105575
2019-04-02,"[0.0835696899216708, 0.10773555272641111, 0.35828515873148425, 0.06811561212424959, 0.2971555764107553, 0.033541553367992395, 0.05159685671743668]",0.0017728423685488698,0.00028630292478186746,0.0014865394437670024,0.0006285479555690782,0.00019374932368081916,0.00041114863962494867
2019-04-03,"[0.08874070695050587, 0.10678701312549493, 0.36735171416902224, 0.06694925452460375, 0.2892977569194248, 0.03342169851071397, 0.0474518558002346]",0.001036455013938489,0.0006966345147895267,0.0003398204991489623,0.0009090968178949283,0.0005433867163324739,0.0007262417671137011
2019-04-04,"[0.08818957408598001, 0.1119983891287488, 0.3629997987621026, 0.062079713199088414, 0.2904376240568713, 0.034391441714038656, 0.04990345905317025]",0.00031829073144602787,0.0015839390016090908,-0.001265648270163063,0.00026601510589520854,0.0011886945704177715,0.00072735483815649
2019-04-05,"[0.09718618240052934, 0.11592138948287421, 0.3443170915986161, 0.06208763392909891, 0.2895177429316974, 0.03754935733378795, 0.05342060232339615]",0.00048160364461727594,0.0007726151406617325,-0.0002910114960444566,0.00011828185679222267,0.0007215784734973143,0.0004199301651447685
2019-04-06,"[0.1067152518779179, 0.11079264106570019, 0.32213198220710115, 0.06871346436188802, 0.2991512089242742, 0.03806409878330879, 0.054431352779809775]",0.0010440909151550133,0.0007065485360612635,0.0003375423790937498,0.00042348734211911093,0.00012129719976554075,0.00027239227094232586
2019-04-07,"[0.11873191139863473, 0.12549805205262915, 0.3010012808236149, 0.07176367460526961, 0.2967773977154289, 0.04108387678649451, 0.045143806617928196]",0.0019259854383546187,0.002518521969873853,-0.0005925365315192341,0.0009615248626074726,0.00040397389634553985,0.0006827493794765063
2019-04-08,"[0.09387805665523101, 0.11679812658425427, 0.3522588352076222, 0.06564315110377957, 0.2815065476273204, 0.036520368257932374, 0.05339491456386036]",0.0010198990870912024,0.0003307358398202591,0.0006891632472709433,0.0008902138342649467,0.00016703346497238164,0.0005286236496186642
2019-04-09,"[0.09228294498736957, 0.10690788904426955, 0.33901153271684425, 0.06855798249206162, 0.30818614136363226, 0.032371815569654364, 0.05268169382616844]",0.0011149109790692595,0.0006257948160419698,0.0004891161630272896,0.0007985481441454297,0.0002158602953387594,0.0005072042197420946
2019-04-10,"[0.09486926906836232, 0.11322062806813292, 0.3659698132405756, 0.06754769471720895, 0.2781310781410935, 0.030057491697002434, 0.05020402506762432]",0.0013664839568647367,0.0008583483328166705,0.0005081356240480662,0.0012329536800736833,0.0008513928278362341,0.0010421732539549586
