date,no_Frygt/Bekymret,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-07-13,"[0.12389297141571338, 0.11803200326063755, 0.28653351110182984, 0.13246902924957846, 0.07226644220124337, 0.22387011607874024, 0.04293592669225707]",0.0017654249792650155,0.0006615543952453282,0.0011038705840196873,0.0008829922617992537,0.00042345131369949627,0.000653221787749375
2019-07-14,"[0.1219282196355748, 0.1258086521731057, 0.29209362586495496, 0.1256984809594977, 0.06902689557138929, 0.22115606167697677, 0.04428806411850069]",0.0007964743166683015,0.001126805113528251,-0.00033033079685994954,0.0004982977950203385,0.00023816792721296167,0.00036823286111665007
2019-07-15,"[0.10473822513273784, 0.11927102634851482, 0.28642953320373477, 0.13337303041718285, 0.07403337714052598, 0.24289817358314192, 0.03925663417416197]",0.0013269116639239402,0.00034957294805238484,0.0009773387158715553,0.0008473942484025826,0.00013670566773981983,0.0004920499580712012
2019-07-16,"[0.10259070755422171, 0.11129372380274749, 0.2959143619775085, 0.13362471864773726, 0.06630755609049784, 0.2528306096727039, 0.037438322254583295]",0.000953838052926502,0.0003165116069178897,0.0006373264460086123,0.0004836081416321209,0.0002206787442906795,0.0003521434429614002
2019-07-17,"[0.11432738796392342, 0.11080086675222842, 0.27404125424146003, 0.14654279259480654, 0.0665750540621319, 0.24519488739253506, 0.04251775699291478]",0.0007804247341197941,0.00040919114577199733,0.00037123358834779675,0.00027962222470681407,0.0001301399190667468,0.00020488107188678043
2019-07-18,"[0.10800483378207261, 0.10873821942384328, 0.28374903845294014, 0.13805867209909128, 0.07164204059470243, 0.2525725997924161, 0.03723459585493413]",0.00024017681915551925,0.0003852696343217573,-0.00014509281516623807,5.809181058356599e-05,3.8596633570117724e-05,4.834422207684186e-05
2019-07-19,"[0.10497598328140854, 0.12101697323793584, 0.29119256770323065, 0.13184209782444872, 0.06446531374716172, 0.24779946328106398, 0.03870760092475052]",0.0003622433635438601,0.0003276415705928057,3.460179295105442e-05,0.0001830545397090642,6.655556121957159e-05,0.00012480505046431791
2019-07-20,"[0.11564617083328464, 0.1223748536553358, 0.2728863447735116, 0.13720130381455667, 0.07071746256718242, 0.24309393844374977, 0.038079925912379096]",0.00035939881182771744,0.0006893828550879952,-0.00032998404326027776,3.077505017716123e-05,0.000422323957615171,0.00022654950389616613
2019-07-21,"[0.10430069084204299, 0.12204910448447893, 0.28068069700624115, 0.1279452474740887, 0.0717048542978462, 0.24970922893268177, 0.04361017696262019]",0.0003488100771769809,0.0004651507541386076,-0.00011634067696162666,8.441310646559062e-05,0.00013063196810967373,0.00010752253728763217
2019-07-22,"[0.10862854146070691, 0.108982838202513, 0.2842900182991346, 0.1318422306924926, 0.07328487750285152, 0.25430575142800466, 0.03866574241429674]",0.00036069320387776676,0.0006190867924252577,-0.00025839358854749095,3.821341746879676e-05,0.00026954857515171655,0.00015388099631025666
2019-07-23,"[0.10876536928228309, 0.10629527595121675, 0.2870619243253949, 0.12572933810638687, 0.07343648755400778, 0.24433260628335882, 0.05437899849735186]",0.000895053228596108,0.0008200190910294527,7.50341375666553e-05,0.0002816785896609008,0.0004470637485685465,0.00036437116911472363
2019-07-24,"[0.11637474354430166, 0.11232003186314152, 0.28275400761817615, 0.12611374742873932, 0.07960288343196639, 0.24326831025643583, 0.03956627585723922]",0.000483045433559437,0.0006429855662764012,-0.00015994013271696423,0.00021479982223463907,0.0005812653996821093,0.0003980326109583742
2019-07-25,"[0.10934526405968405, 0.10253421984877435, 0.2790744799736596, 0.11820849890369717, 0.06430495223739448, 0.284299002829054, 0.04223358214773641]",0.0012363686981924878,0.0014157554710509113,-0.00017938677285842344,0.0002736418314767549,0.00047767586325375927,0.0003756588473652571
2019-07-26,"[0.11092799902021468, 0.11246511997404891, 0.28840323581921756, 0.12422021156261011, 0.07316248126416378, 0.24635616008416042, 0.044464792275584475]",0.0005088891166157644,0.0003840841967070604,0.00012480491990870396,0.00037053916008435064,0.0003112191389310457,0.0003408791495076982
2019-07-27,"[0.12191083422534096, 0.11608921431192955, 0.2798138977477697, 0.12644138907348798, 0.06867058303048372, 0.24852557069363487, 0.038548510917353083]",0.0005749313334338281,0.000541378176591955,3.3553156841873116e-05,0.00039263132408950144,0.00013450123261030662,0.000263566278349904
2019-07-28,"[0.11468099923647698, 0.1368493101485282, 0.2755502723438518, 0.11987399547461623, 0.06661902237934357, 0.2431984098543952, 0.04322799056278791]",0.0011676961908348232,0.001066364743385189,0.00010133144744963428,0.000654952404667641,0.00023439202865306396,0.00044467221666035243
2019-07-29,"[0.10868926630000875, 0.11265849964583674, 0.29120001077280294, 0.12646689298382946, 0.06971162442830192, 0.24728207480652006, 0.04399163106270021]",0.0003983945508889681,0.00046946665357351907,-7.107210268455095e-05,0.0003165911591841171,9.477313140793755e-05,0.00020568214529602733
2019-07-30,"[0.10131626559374525, 0.11685972286590493, 0.27780404593514235, 0.12662661614707973, 0.07365580908060163, 0.26465468901192735, 0.039082851365598685]",0.0006920608697618989,0.0005452167194081293,0.00014684415035376961,0.0002495547316264983,0.0003163448286641237,0.000282949780145311
2019-07-31,"[0.09652986289769122, 0.11426152720958253, 0.2921767710303958, 0.12638160791340727, 0.07470855504880598, 0.25799833278568873, 0.037943343114428395]",0.0006414849203111895,0.0005258530981479293,0.00011563182216326015,0.0005279311607392761,0.0001173416490961439,0.00032263640491771
2019-08-01,"[0.10082501964127634, 0.1195967176199166, 0.3135471799207635, 0.11945572673881348, 0.067715444513346, 0.24294154525092673, 0.03591836631495734]",0.0006787496076260685,0.0008294078863038927,-0.00015065827867782422,0.00018151919310222602,0.0005669316370175737,0.00037422541505989986
2019-08-02,"[0.10781141949649135, 0.11894197660327807, 0.29950262652516935, 0.12542672223154738, 0.06745332412807391, 0.24458933183613163, 0.03627459917930839]",0.00037483560008463147,0.0005129899099427152,-0.00013815430985808372,0.00015359090880050352,0.0003770141288028354,0.00026530251880166946
2019-08-03,"[0.11477258411084405, 0.12404415480331861, 0.2817025806689439, 0.12740134648645998, 0.06876558211479403, 0.24582886217136593, 0.037484889644273524]",0.0005534168202875676,0.0009072917076625081,-0.00035387488737494046,0.00023034011972501543,0.00011748066716583158,0.0001739103934454235
2019-08-04,"[0.10750389126106019, 0.1156510558401574, 0.27310242198000223, 0.12281645099271706, 0.07012942979701, 0.26026270069588386, 0.05053404943316929]",0.001128182109272463,0.0012832815811887482,-0.00015509947191628525,0.00032402498311217924,0.00021581384652739135,0.00026991941481978527
2019-08-05,"[0.09900224234256187, 0.11415685596002782, 0.3132289732890873, 0.13010151773400624, 0.06360794362648432, 0.24162493217392614, 0.0382775348739063]",0.0008830728081979684,0.0002731722269795763,0.0006099005812183921,0.0005076508395484413,2.147077424803721e-05,0.00026456080689823925
2019-08-06,"[0.0896555946203547, 0.11906081676616671, 0.30545800549763896, 0.12610957383995916, 0.06956678639986187, 0.2520613459510239, 0.03808787692499472]",0.0009061811747875136,0.00020912694940717065,0.000697054225380343,0.0004422275576868526,0.00012031542920619893,0.00028127149344652576
2019-08-07,"[0.09776826459897381, 0.11847436120485408, 0.30011493153639585, 0.12436675488169181, 0.06955899713676202, 0.2526244976161637, 0.03709219302515886]",0.0004515139258955779,0.0005041650063331487,-5.265108043757085e-05,0.00038661062744146875,0.00041326743629901584,0.0003999390318702423
2019-08-08,"[0.09074442132266343, 0.11034556440002946, 0.3068735375804168, 0.12937969229761973, 0.06581250823046951, 0.2571120854168356, 0.039732190751965456]",0.00021397648282051127,0.0008004858845274787,-0.0005865094017069674,5.084447100186427e-05,0.0004447271100484229,0.0002477857905251436
2019-08-09,"[0.10377742781939994, 0.11481331360268897, 0.29968237570974393, 0.12901904061089522, 0.06527494194689169, 0.24635909637961545, 0.041073803930764846]",0.0002962011810399907,0.0003584439423029156,-6.224276126292494e-05,8.146777693950137e-05,0.00024844395340255834,0.00016495586517102987
2019-08-10,"[0.11044635778156718, 0.11040042050153884, 0.2747568689900595, 0.13638529579487854, 0.07615809474029567, 0.24473477585095954, 0.04711818634070073]",0.00106416451218057,0.0007891513666746409,0.000275013145505929,0.00028030163057281233,0.0003377716364576613,0.00030903663351523685
2019-08-11,"[0.10649097477546812, 0.11904885622620634, 0.2863085407410177, 0.12457003980519778, 0.07067422010262062, 0.2506856247500303, 0.042221743599459106]",0.00043351525355593193,0.0002508226967291558,0.00018269255682677613,0.00020008177044229117,6.378219091320418e-05,0.00013193198067774768
2019-08-12,"[0.10394546734108857, 0.11911648154093274, 0.30833503047852334, 0.11861186714868, 0.06680931296841766, 0.24354817038793516, 0.03963367013442251]",0.0005791680585802215,0.0003141322058855767,0.0002650358526946448,0.0004717937468340706,0.00021887187917340594,0.0003453328130037383
2019-08-13,"[0.10375334562759359, 0.11200428255085829, 0.30017288745846216, 0.1240010683016883, 0.06720944236563724, 0.25032042749526257, 0.042538546200497865]",0.00034191609103961204,0.00034406516314064006,-2.149072101028011e-06,0.00025142331092519056,0.00011614676690991885,0.0001837850389175547
2019-08-14,"[0.09801020432956249, 0.12019919807587928, 0.30004605214202623, 0.12298510308575797, 0.06623270569507743, 0.25427850051898326, 0.038248236152713284]",0.0002006969911282143,0.0004227653539869127,-0.00022206836285869843,4.5645975975930635e-05,0.00023466733993315113,0.0001401566579545409
2019-08-15,"[0.08843924624367533, 0.1137726126770418, 0.3036937351287943, 0.12938225179610008, 0.06482890161137904, 0.26072333138373294, 0.0391599211592766]",0.0004348331769752423,0.0007219463487562399,-0.0002871131717809976,0.00015682301075010393,0.00042100427529911656,0.00028891364302461025
2019-08-16,"[0.09652419175562224, 0.10974630204592992, 0.29557501646611206, 0.1285742123744175, 0.06650577119665868, 0.2676696133500708, 0.03540489281118886]",0.0002983213593610331,0.0007846881564355164,-0.0004863667970744833,8.340578559828142e-05,0.00022993945332311168,0.00015667261946069656
2019-08-17,"[0.10517343982116822, 0.12136955892615865, 0.27300085180447575, 0.1268146360747512, 0.07576280692125686, 0.2515799098608305, 0.04629879659135868]",0.0010336602693836556,0.0012010205227564934,-0.00016736025337283776,0.0002053379898577041,0.0007450160895403544,0.00047517703969902924
2019-08-18,"[0.10123433938847981, 0.12346788910131623, 0.27592816690218397, 0.1291356080244706, 0.06989990675963638, 0.25881635321279745, 0.041517736611115505]",0.0004919190745342404,0.0015060267317303793,-0.0010141076571961389,0.00022585030663588272,0.0005788195981330565,0.0004023349523844696
2019-08-19,"[0.08652234801644408, 0.12247230134616822, 0.31053512437519765, 0.1284994962562938, 0.06287974386118793, 0.24902134784494842, 0.04006963829975987]",0.001031435048633233,0.001059302607733045,-2.7867559099812016e-05,0.00033540008172376206,0.0008953118871903973,0.0006153559844570797
2019-08-20,"[0.08655130622750419, 0.11227850378646113, 0.31376343466563444, 0.12923186620885524, 0.06682990946069929, 0.25798076748284277, 0.03336421216800296]",0.0011829307101495783,0.0007630506118222269,0.00041988009832735133,0.0006578336330027337,0.0005901764325526195,0.0006240050327776766
2019-08-21,"[0.08263530463153126, 0.10086415583512814, 0.28838700347528556, 0.1210988451832353, 0.064319803626732, 0.3061335059095111, 0.03656138133857666]",0.0020703685409871257,0.0025053463770353997,-0.00043497783604827403,0.000342251136742364,0.0009785718024210056,0.0006604114695816848
2019-08-22,"[0.08633995056671297, 0.11663866604493928, 0.31133444739832616, 0.12499671235084599, 0.05910895185080719, 0.269720291344666, 0.031860980443702426]",0.0006683216112620584,0.0013347284523132384,-0.00066640684105118,0.00042977777415834686,0.0005253037148432395,0.0004775407445007932
2019-08-23,"[0.08897065804876865, 0.11644493480397662, 0.3310770885267023, 0.11575222110469095, 0.0621432201386325, 0.2483982228441947, 0.03721365453303411]",0.0012275549674591482,0.0011079434940290261,0.00011961147343012208,0.0009862944742072895,0.0006544642766227774,0.0008203793754150335
2019-08-24,"[0.11376675983079229, 0.1234992632888948, 0.29160475379836315, 0.12637040752194525, 0.06199858380817208, 0.2438139159316898, 0.038946315820142595]",0.002297904698645261,0.0010959941773926337,0.0012019105212526273,0.0009513775212695897,0.0005810225766562179,0.0007662000489629038
2019-08-25,"[0.1002833649945046, 0.1266157115914015, 0.2882915666101131, 0.13254188937204228, 0.06482409741487567, 0.24151031963633945, 0.04593305038072327]",0.0012424936459485489,0.0010830067460120463,0.00015948689993650262,0.0005813503347210726,0.0003327453530818084,0.0004570478439014405
2019-08-26,"[0.09406353967901575, 0.11916169379664586, 0.32494733204272175, 0.12065491739154356, 0.06537453917164676, 0.23683544077486685, 0.038962537143559385]",0.000716818213652104,0.0003485720822329038,0.00036824613141920015,0.00037895586576761086,0.00023686174417673054,0.0003079088049721707
2019-08-27,"[0.08370610054773558, 0.10887137940443299, 0.3197749630963768, 0.1305309322956535, 0.0625527526801751, 0.25810071496769593, 0.0364631570079301]",0.001340986639997591,0.00046647028629664494,0.000874516353700946,0.0005112860949998348,8.763968190799094e-05,0.0002994628884539129
2019-08-28,"[0.09563080592986045, 0.11578894416689783, 0.3075492303383771, 0.12120609637637114, 0.06521512065097766, 0.257001182771277, 0.03760861976623874]",0.0005076439718572532,0.0016095610218469798,-0.0011019170499897266,0.00018010604120250975,0.0018941991507813597,0.0010371525959919348
2019-08-29,"[0.08991858649740778, 0.1187536638182674, 0.32274308794728673, 0.12564729963804183, 0.06584165805004821, 0.23933779230799787, 0.03775791174095014]",0.00025842973113393276,0.0026337699492681166,-0.002375340218134184,0.00014382470712238636,0.0023819475007494447,0.0012628861039359156
2019-08-30,"[0.09366248292000941, 0.11772954244164772, 0.3221536669361926, 0.11670923649943872, 0.06760999036318366, 0.24361480789150558, 0.038520272948022405]",0.00030926203901117237,0.0024464759386662693,-0.0021372138996550967,0.00020229481898345524,0.0021026706353046306,0.001152482727144043
2019-08-31,"[0.08693147647734793, 0.14883186119739794, 0.24418372622694576, 0.10670465839048321, 0.06932107484492323, 0.29396271399861357, 0.050064488864288235]",0.005153218358528202,0.004561942004902994,0.0005912763536252081,0.0006443051890698057,0.0021214732865832424,0.001382889237826524
2019-09-01,"[0.09974418966836444, 0.1249168107908819, 0.27386887632788004, 0.11621269739304874, 0.06797448922174833, 0.2739763370417728, 0.04330659955630379]",0.001705412652319122,0.002275550878699259,-0.0005701382263801371,0.00017232343818994982,0.0004938610284900215,0.0003330922333399857
2019-09-02,"[0.08050779976115345, 0.11691020094682153, 0.32915754141615783, 0.12356922660192016, 0.06219236724898497, 0.24621088305058675, 0.0414519809743753]",0.0028676792106082927,0.0009589834184134933,0.0019086957921947995,0.0022523245546392017,0.00026936229160206567,0.0012608434231206338
2019-09-03,"[0.07418736754113707, 0.10459351722845552, 0.32427236776343754, 0.12264548065372666, 0.062406971246229424, 0.2777871742145389, 0.03410712135247494]",0.0033354049569880567,0.0014036442538858825,0.0019317607031021742,0.0022184438617266627,0.000639034939135042,0.0014287394004308524
2019-09-04,"[0.0971585639644087, 0.11050302344504866, 0.31998328378474816, 0.11939912730828613, 0.06963666864118666, 0.24656964130828513, 0.036749691548036596]",0.0012393273834918146,0.0015454768351803698,-0.0003061494516885552,0.00041768123260947225,0.0016652739677194934,0.0010414776001644829
2019-09-05,"[0.10826532855950315, 0.11245886603579253, 0.30718332259624354, 0.11789440010920679, 0.06263854656339547, 0.25282555288523284, 0.03873398325062565]",0.0012799527352256501,0.001967772588419677,-0.000687819853194027,0.0007478411431468911,0.0009557529029001857,0.0008517970230235384
2019-09-06,"[0.08935926448196434, 0.11392436665466758, 0.3160398684552951, 0.12049387917138046, 0.06495490825031788, 0.26373841865273395, 0.031489294333640665]",0.0005836488118506529,0.0024225334047865772,-0.0018388845929359244,0.00014866575869633403,0.0016586120099583031,0.0009036388843273186
2019-09-07,"[0.11603636303137575, 0.10238043934395935, 0.24735614423486643, 0.12813566171826718, 0.08208366136549464, 0.28618866417766037, 0.03781906612837625]",0.0036792466543512,0.0034826843517492315,0.0001965623026019686,0.00042594415246611676,0.002546176711051832,0.0014860604317589743
2019-09-08,"[0.11644138946596524, 0.10279598248156534, 0.25779104636344874, 0.12398066381782825, 0.07280146773637604, 0.288129330229339, 0.03806011990547743]",0.001783202754888357,0.0034983808832326803,-0.0017151781283443234,0.001182780811304164,0.0011349840733299466,0.0011588824423170553
2019-09-09,"[0.08829841044885088, 0.11074618757352914, 0.313060903904303, 0.12069645521914724, 0.06292885972197358, 0.26710289297847856, 0.03716629015371771]",0.002245505299428741,0.0002975330169098299,0.0019479722825189111,0.0015428188288117383,0.0001683574548263742,0.0008555881418190563
2019-09-10,"[0.08518853836988978, 0.12165218945269192, 0.3317608523539267, 0.11969972380340048, 0.05881591260938121, 0.25023515875703106, 0.032647624653678785]",0.004015941785265055,0.000652492786933039,0.003363448998332016,0.0025274863188511744,0.0002818760798923907,0.0014046811993717826
2019-09-11,"[0.09204156414834035, 0.10475285113589596, 0.3114690900800396, 0.13302845174901892, 0.06352418919136332, 0.25958124944910654, 0.035602604246235396]",0.001234535131829529,0.0004733749804768374,0.0007611601513526915,0.0010072632639425666,0.00022807376070201028,0.0006176685123222885
2019-09-12,"[0.0885683613059034, 0.1150721509566101, 0.31690832880160064, 0.12218890864999526, 0.06051020400420064, 0.2641817249769539, 0.03257032130473615]",0.0002338992954299225,0.0007600949197565128,-0.0005261956243265903,8.541666270863467e-05,0.0003982148244502427,0.00024181574357943868
2019-09-13,"[0.09591781272618653, 0.10863344537783819, 0.30645246806717286, 0.11991477510064158, 0.06346836136308824, 0.27172157334616137, 0.03389156401891128]",0.0004608671848618524,0.0009275106030129666,-0.0004666434181511142,0.00028780946963416574,0.000104980575836177,0.00019639502273517136
2019-09-14,"[0.10397491783678879, 0.1216909927676161, 0.3000827416848824, 0.12784097547419737, 0.0695751677830164, 0.24277737129473353, 0.034057833158765365]",0.0008377624959657751,0.0011782351264920997,-0.0003404726305263246,4.1303453856332807e-05,0.0006816338389370049,0.00036146864639666887
2019-09-15,"[0.09724671228625018, 0.11933356994999056, 0.28424462472251655, 0.13096914231681908, 0.07213300196201021, 0.25524364878005845, 0.04082929998235501]",0.0008252499693238898,0.002103679284693806,-0.0012784293153699161,0.00030741545037391824,0.0005657489814153765,0.00043658221589464735
2019-09-16,"[0.08790886782226448, 0.11852144495171339, 0.33681486133602007, 0.12273457355602921, 0.06150110644113333, 0.23985672238496947, 0.032662423507870054]",0.0013227881603538633,0.0006146755236820945,0.0007081126366717688,0.0003784848922691195,0.00038946758228695005,0.00038397623727803474
2019-09-17,"[0.07867909452053995, 0.11949700843779654, 0.3511392104996606, 0.1200210635238477, 0.06495981734649207, 0.23037047651882608, 0.03533332915283691]",0.0017562160539641395,0.0011198699709791078,0.0006363460829850317,0.0010758466747908331,0.0004921253819719438,0.0007839860283813885
2019-09-18,"[0.07995828160518541, 0.11671673127536104, 0.3263255555745675, 0.11902895572197286, 0.06547978688953655, 0.2590124217265192, 0.033478267206857454]",0.0008698806857935842,0.0010167440506915206,-0.00014686336489793642,0.0005081839242159959,0.0005870002831797255,0.0005475921036978607
2019-09-19,"[0.07975669133049632, 0.1070967457904215, 0.3103234398397495, 0.13609177752698157, 0.06118921224676045, 0.2677690527935253, 0.037773080472065346]",0.0011987798916855378,0.0014105868192668316,-0.00021180692758129382,0.00048152696703569086,0.00025394619623790024,0.00036773658163679555
2019-09-20,"[0.09476633054791271, 0.12339087154152724, 0.3191848668626799, 0.11782871865690467, 0.06394737593439344, 0.2431132567483558, 0.03776857970822628]",0.0009146705581268075,0.001144148012161883,-0.00022947745403507555,0.0002895570963460621,0.0005178066764605397,0.00040368188640330094
2019-09-21,"[0.09353980302870818, 0.11857150630279865, 0.27336976625719434, 0.13405248940318087, 0.070352020551465, 0.2729597347098692, 0.0371546797467838]",0.00157084033129907,0.0007774285991556801,0.0007934117321433899,0.00028232586514883863,0.0002779332900618983,0.00028012957760536843
2019-09-22,"[0.1006368423913926, 0.12008934150355523, 0.2769733818237274, 0.12840783047848606, 0.07131159173178062, 0.25678283039023186, 0.04579818168082617]",0.0011742967450172313,0.0013351950249503744,-0.0001608982799331431,0.0005428603458222528,0.0003748791219749417,0.00045886973389859726
2019-09-23,"[0.09058104460100116, 0.11188207406685116, 0.307119926730182, 0.1232208181990654, 0.06734572585662518, 0.2616435271791491, 0.03820688336712598]",0.0006743241607365639,0.00021729502729818915,0.0004570291334383748,0.00016570514442239945,6.313772746051087e-05,0.00011442143594145516
2019-09-24,"[0.08098524646439263, 0.11700178249673635, 0.31222782783893865, 0.12086634267650131, 0.06908754063777653, 0.26708794533967684, 0.032743314545977786]",0.0010561971244083246,0.00020461908394410326,0.0008515780404642214,0.000585463482786341,5.375369125650517e-05,0.0003196085870214231
2019-09-25,"[0.08814545916098461, 0.11418361611033805, 0.31893302368491555, 0.1255049992167648, 0.06429697716949512, 0.2538383628796949, 0.03509756177780696]",0.0006228327412809791,0.0003910662502992197,0.00023176649098175943,0.0005807906757951146,0.0004389717535955595,0.000509881214695337
2019-09-26,"[0.08808356775197246, 0.1168867767570501, 0.3141089771594574, 0.12259515534353128, 0.06981075566205987, 0.2558704571563602, 0.03264431016956871]",0.00014645095822707693,0.000792274914496092,-0.000645823956269015,3.5415106341434545e-05,0.0005816700605171934,0.000308542583429314
2019-09-27,"[0.08786420528977933, 0.11702096079582343, 0.3172687304924062, 0.12489119665281156, 0.06775563881416195, 0.2525261048398318, 0.0326731631151858]",9.332084648772213e-05,0.0008349178529543317,-0.0007415970064666097,7.797848526473836e-05,0.0004991698603346835,0.00028857417279971095
2019-09-28,"[0.10091182295329262, 0.12184873079321858, 0.2834235112279681, 0.1283351101587577, 0.07078112769481507, 0.2534568975401931, 0.04124279963175472]",0.0009805457963861534,0.0012876910486859761,-0.00030714525229982273,3.876881899662167e-05,0.0006121877637820753,0.0003254782913893485
2019-09-29,"[0.10541439848014311, 0.12807240728192767, 0.2971407631131515, 0.12853398258150928, 0.06241678476874864, 0.23443284495392958, 0.04398881882059022]",0.0010851094359454632,0.002166246513508463,-0.0010811370775629997,0.0004268796141373225,0.0008535644163769001,0.0006402220152571113
2019-09-30,"[0.08592657153007376, 0.11970499547461731, 0.3268389986679668, 0.12662094199904292, 0.06227112216514815, 0.24416453495983384, 0.034472835203317315]",0.000944180383615761,0.00029954659644854673,0.0006446337871672143,0.0005601790141087595,0.00026510086781837515,0.0004126399409635673
2019-10-01,"[0.08189603367974738, 0.12004991918210269, 0.3308996941899037, 0.12324963309930666, 0.05946758947414309, 0.25222033719645265, 0.03221679317834391]",0.001333574359469291,0.0005422690612907234,0.0007913052981785676,0.0008654694350424056,0.00027633807177974875,0.0005709037534110772
2019-10-02,"[0.08055170694981978, 0.10283947609453956, 0.35341777263397417, 0.12526043556728894, 0.05854486125849301, 0.24703022688221513, 0.03235552061366944]",0.0015087188592170116,0.001921587076135432,-0.00041286821691842034,0.001276050422497294,0.0012065536499112433,0.0012413020362042686
2019-10-03,"[0.0828837026019821, 0.1152725015776963, 0.3221696912157473, 0.13142894415550693, 0.06577597244974916, 0.2496232297726339, 0.03284595822668429]",0.0003376291619379788,0.0014417508366219632,-0.0011041216746839845,0.0002544365361968749,0.0006191759233561614,0.00043680622977651816
2019-10-04,"[0.10107600086294888, 0.11553580579280465, 0.31763270757288004, 0.12380899969638873, 0.06882534573003837, 0.23849604851027817, 0.03462509183466109]",0.0009997569867172902,0.0008075243202562292,0.000192232666461061,0.0003774056822701161,0.00019921580560362356,0.00028831074393686985
2019-10-05,"[0.10789121531684363, 0.12167245937164262, 0.2878864822372458, 0.13227662476765076, 0.06752298123390724, 0.24147967032830117, 0.041270566744408835]",0.001957616955756172,0.0010471749371415188,0.000910442018614653,0.00119773699256435,0.0004801291818374683,0.0008389330872009091
2019-10-06,"[0.10325771744683393, 0.13070021156696304, 0.2868158686126958, 0.11839210689417597, 0.07044620799846926, 0.24437731944437077, 0.04601056803649129]",0.0011873390493300185,0.001815498596803867,-0.0006281595474738485,0.0007003721101386491,0.000538171689984309,0.000619271900061479
2019-10-07,"[0.0878143641486336, 0.11565919769246658, 0.3215118682448065, 0.1193608718767192, 0.06385219277887304, 0.24739777615859607, 0.044403729099904886]",0.0010122319662713355,0.0009181801913857552,9.405177488558023e-05,0.0002612819571367887,0.0004926419107846534,0.00037696193396072103
2019-10-08,"[0.08704272939636638, 0.11528675962183965, 0.3232440642727436, 0.12534702545211804, 0.06406384832369796, 0.25247214708103743, 0.03254342585219687]",0.0012942812999229409,0.0007829947409513435,0.0005112865589715973,0.0005741172766358928,0.0003704811596028451,0.00047229921811936895
2019-10-09,"[0.07983265216674512, 0.1226458267371907, 0.29476172843637755, 0.12692023511235506, 0.06005161145852723, 0.28343894615527326, 0.03234899993353093]",0.0016675795030428927,0.002630066296824737,-0.0009624867937818443,0.0006136568248535931,0.001057709004521553,0.000835682914687573
2019-10-10,"[0.09433625362843524, 0.12172624991876961, 0.32234236661465515, 0.1159358924801896, 0.058664258425402564, 0.2542752946288307, 0.03271968430371718]",0.0006796153262386588,0.001985955567712838,-0.0013063402414741792,0.0003549203689729639,0.0009186893465202767,0.0006368048577466203
2019-10-11,"[0.11166442740361819, 0.11576194754429991, 0.3297232499214896, 0.11649891692211933, 0.060446888025759336, 0.23137585987982967, 0.034528710302884055]",0.0017205914676353877,0.0025983767974129307,-0.000877785329777543,0.001141431539609777,0.0005140634122201963,0.0008277474759149867
2019-10-12,"[0.11507327153510881, 0.11875404490185192, 0.27042606094051697, 0.1294490633085951, 0.07603577223879332, 0.2464243170356576, 0.043837470039476176]",0.0029282635110694116,0.0011970449881743793,0.0017312185228950323,0.00038666850142766665,0.0003220654340831315,0.0003543669677553991
2019-10-13,"[0.10647049331108972, 0.11692242815484405, 0.2635321580173256, 0.12919550546474406, 0.06879626687045723, 0.277923064168754, 0.03716008401278533]",0.0021606670740577805,0.0008439930321396362,0.0013166740419181442,0.0010183566883379788,7.699083104182884e-05,0.0005476737596899038
2019-10-14,"[0.09281390257841997, 0.10991029440682584, 0.2953020069900731, 0.13007117397473117, 0.0711443385572106, 0.2677327740313811, 0.03302550946135813]",0.0014937794324967819,0.00027618867390759983,0.001217590758589182,0.00048082907449089116,7.70934075204759e-05,0.00027896124100568355
2019-10-15,"[0.0947583059246294, 0.10695713439604027, 0.2921074645500958, 0.13196407811672717, 0.0691973193172258, 0.26560330320421277, 0.03941239449106873]",0.0006988034621647428,0.00019433323031595618,0.0005044702318487866,0.0004126988639398133,9.798397024317172e-05,0.0002553414170914925
2019-10-16,"[0.09474361518458226, 0.0985999385108529, 0.29182936671101073, 0.13171799156928424, 0.06771579947764547, 0.27825965629480676, 0.037133632251817705]",0.00046921223968421415,0.0005498708335150017,-8.06585938307876e-05,0.0003292249676185031,0.0004269094299316146,0.00037806719877505886
2019-10-17,"[0.09442398778691602, 0.1087171822801619, 0.2788908839981703, 0.12388514331994917, 0.07281038617581904, 0.2834789839176163, 0.037793432521367264]",0.00033179098705522666,0.0008327047126084718,-0.0005009137255532451,1.8362991451162273e-05,0.0004939855825794901,0.0002561742870153262
2019-10-18,"[0.09769845562610527, 0.10815450659660583, 0.28604489914725334, 0.13061399867914295, 0.07075056619394243, 0.2706134472426045, 0.03612412651434558]",0.00014647625951008037,0.0008358805446896932,-0.0006894042851796128,4.558387984164135e-05,0.00020342675986626194,0.00012450531985395164
2019-10-19,"[0.1166192993685859, 0.10551443876970557, 0.27418576487768886, 0.12706958523226144, 0.07610759422539122, 0.25880665185909085, 0.04169666566727633]",0.0009427248609471132,0.0021687183015727473,-0.001225993440625634,0.00017736653205182955,0.0011489270860139194,0.0006631468090328744
2019-10-20,"[0.10567945593846606, 0.12183100444619498, 0.27462048475922674, 0.12845633747651442, 0.07089423127491057, 0.24871323409323914, 0.04980525201144821]",0.0010632563316289396,0.0028278578144297663,-0.0017646014828008266,0.0002708872675449019,0.0007638572845900627,0.0005173722760674823
