date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-01-01,"[0.13655387965800936, 0.13095321826100983, 0.3050921116309082, 0.10635634779803194, 0.05383807872237457, 0.19659658815938053, 0.03020854170027423, 0.04017047104371673]",0.0,0.006024455243378552,0.0,0.0,0.001543028949842944,0.0
2019-01-02,"[0.08091568521634232, 0.09035963937652772, 0.3239283197358814, 0.11278616551855496, 0.05777467381987872, 0.21657312466270914, 0.042207168026411855, 0.07524177010253642]",0.0,0.0031607286889053896,0.0,0.0,0.0014090310000685672,0.0
2019-01-03,"[0.08403529679919247, 0.0910697144345674, 0.3069517111132819, 0.12262016866920646, 0.05657380091823775, 0.24341675621112957, 0.040273810686724615, 0.05482393930513496]",0.0,0.0014103063031411934,0.0,0.0,0.0004076309942477566,0.0
2019-01-04,"[0.0866288507944467, 0.10716675546084177, 0.3069488545551412, 0.11731188692845278, 0.060982042683882284, 0.24270058604155567, 0.034530571312168974, 0.0435002663825253]",0.0,0.0007305217344059443,0.0,0.0,0.00018186575655006597,0.0
2019-01-05,"[0.08950032989547523, 0.11767038233149285, 0.2748304684515748, 0.12412032503385767, 0.06128489078723478, 0.2565062332881897, 0.032693370837239985, 0.04320092370733062]",0.0,0.0018084859399959256,0.0,0.0,0.0010936288948452805,0.0
2019-01-06,"[0.09466409411059493, 0.11431627453918775, 0.2822323542634497, 0.11918578600329682, 0.06152734901843249, 0.25213951745841445, 0.032002734901843244, 0.04373767420950096]",0.0,0.0014489842225153028,0.0,0.0,0.0008931912933128718,0.0
2019-01-07,"[0.08453907557615552, 0.09961281704647867, 0.33123071971160034, 0.11833136989828763, 0.05600659842925196, 0.22855021243723442, 0.029500675936655073, 0.05200366937041327]",0.0,0.0007445084174469367,0.0,0.0,0.0007697449063491464,0.0
2019-01-08,"[0.08339816027235823, 0.10803993714809479, 0.3276466544454629, 0.11566551001702238, 0.05799361660337829, 0.22929474924708657, 0.028716184365588582, 0.04901973942647636]",0.0018428821437136923,0.0006210808756646374,0.001221801268049055,0.0014902475782371278,0.0006075742061602053,0.0010489108921986666
2019-01-09,"[0.07941227104393954, 0.10704210456077135, 0.33655503286290994, 0.11710462749808159, 0.05462943315650752, 0.2269477863410403, 0.029257998865645746, 0.048813298635438554]",0.0013846847732622131,0.0008723088777907208,0.0005123758954714923,0.0009845403457014405,0.0008473945014118676,0.000915967423556654
2019-01-10,"[0.08233961972005449, 0.10380598909946734, 0.34660132540567323, 0.11415229778273256, 0.050258051529790654, 0.22770735785953175, 0.031428991700730824, 0.04345980428589124]",0.0013758589315039926,0.0011298290646775354,0.0002460298668264572,0.001082320137772734,0.0010216761732686098,0.001051998155520672
2019-01-11,"[0.08766849903642623, 0.10967955644014782, 0.3302388083278046, 0.12243954759422487, 0.05120478311692414, 0.22482361861434932, 0.029512052570056544, 0.0441940100464411]",0.0008180902409140859,0.001013643953510678,-0.0001955537125965921,0.0007229707329668467,0.0006532920966475611,0.0006881314148072039
2019-01-12,"[0.09364345839345838, 0.1075204024370691, 0.2853664421997755, 0.12171480679814012, 0.05710650152316818, 0.2566111912778579, 0.03273813532146865, 0.0450842151675485]",0.0013075889482774528,0.0014380976099859519,-0.00013050866170849908,0.0007626385268571604,0.0010404242997761367,0.0009015314133166486
2019-01-13,"[0.09212094723458358, 0.11575230451366815, 0.2803571598855689, 0.1211478464717101, 0.06717534170375078, 0.24544051970756517, 0.03526005244755244, 0.04256615543547361]",0.0016830481634126568,0.0019445886455231333,-0.00026154048211047653,0.0009604727236676091,0.0014048588504354611,0.0011826657870515351
2019-01-14,"[0.09046671070013208, 0.10045505284015852, 0.33779897622192867, 0.11347182959048877, 0.05865118890356671, 0.22478127476882426, 0.030112681638044914, 0.04404309775429326]",0.0007900030433729545,0.0010395169640306289,-0.00024951392065767437,0.000760489044207234,0.0007623484074076748,0.0007614187258074544
2019-01-15,"[0.08186707584652789, 0.09993669572436695, 0.3366358299235011, 0.11493619166221905, 0.05297085334756567, 0.23502538101168233, 0.029137223507086522, 0.04927210460772105]",0.0007817755161032608,0.0009925469011857024,-0.00021077138508244163,0.0008807751652733515,0.0009086562913956894,0.0008947157283345204
2019-01-16,"[0.07038431372549019, 0.0946403239556692, 0.3427952543336175, 0.1187868144359193, 0.04981614094913327, 0.23695473145780052, 0.02514475703324808, 0.06126084114805342]",0.002107800973240459,0.002362424299340496,-0.000254623326100037,0.0013914991094828946,0.0016997870355752052,0.0015456430725290498
2019-01-17,"[0.08134238603297768, 0.09998760305528612, 0.3291164827837052, 0.12404570805043644, 0.05527697623666344, 0.23226206353055287, 0.027250818380213385, 0.050507668525703195]",0.0008608718331847114,0.000977987672142328,-0.00011711583895761659,0.0007072153632719843,0.0008743379819384016,0.0007907766726051929
2019-01-18,"[0.0892138748641912, 0.1015330414775995, 0.3103701987601457, 0.11619562855499456, 0.05885137726081676, 0.25166667731833575, 0.029863136703521444, 0.04208317888413114]",0.0009477568499931517,0.0009184571612400672,2.9299688753084505e-05,0.0005770143067644196,0.0003587024031623522,0.00046785835496338587
2019-01-19,"[0.10484033514741002, 0.11094397243647466, 0.2946397948396695, 0.12070177361888729, 0.059421479190321445, 0.23965165811831957, 0.03197885752319799, 0.03759692259504326]",0.0017400251162568456,0.0014793728829889513,0.00026065223326789426,0.0013895780762442774,0.0007983596293986633,0.0010939688528214704
2019-01-20,"[0.09725098008157446, 0.10365837722250822, 0.2806148972399319, 0.11607381301231535, 0.06282643646299448, 0.2559065457569398, 0.04060190868411673, 0.042875381142834505]",0.0021029871773805228,0.0022429517584000224,-0.00013996458101949967,0.001479917894283799,0.0008059386365159373,0.0011429282653998682
2019-01-21,"[0.089945155393053, 0.10007274126816125, 0.32195407165079054, 0.11460877513711151, 0.0574817986465249, 0.2381332627730203, 0.03182722345168222, 0.045746496039000606]",0.0007309760053580754,0.0010421699792561637,-0.00031119397389808834,0.000561379277096425,0.0009687964120553092,0.0007650878445758672
2019-01-22,"[0.0739529740495229, 0.10202262120626614, 0.33084111649475334, 0.11974352724354209, 0.05953714217769983, 0.2284351535328914, 0.031399007163877404, 0.0538445349424809]",0.0012533847554037708,0.0017786456944716765,-0.0005252609390679057,0.001022881629993368,0.0015798880546130558,0.001301384842303212
2019-01-23,"[0.08611219574850684, 0.10535601438571701, 0.3370593731937576, 0.11655285466572472, 0.05948432984394064, 0.2135142251621604, 0.02859771369854216, 0.053115182069231257]",0.0013954806722802442,0.001442862964329479,-4.738229204923473e-05,0.0009788141007115825,0.0014234257894150406,0.0012011199450633115
2019-01-24,"[0.08880087582108226, 0.0994669377541445, 0.34476934626212075, 0.11904131998748825, 0.05217475758523616, 0.22098645605254927, 0.02962833906787613, 0.0449124491710979]",0.0011742566511648424,0.0013236581155128804,-0.00014940146434803806,0.0009414948602211895,0.0015172293443399642,0.001229362102280577
2019-01-25,"[0.09506797767897107, 0.1120775267822506, 0.33104374682939924, 0.11451275700516246, 0.050727194055683204, 0.22384267852346987, 0.029966041001462204, 0.042532660917310734]",0.0010429396766047795,0.0009781266082080104,6.481306839676909e-05,0.000632980363359246,0.0008650999119856825,0.0007490401376724642
2019-01-26,"[0.10988972986535084, 0.10959605252153548, 0.29926001505394334, 0.11977899974910093, 0.05931893451534665, 0.2202870703353684, 0.03570255917036046, 0.0459647068662708]",0.0013904193455541423,0.001279907118486383,0.00011051222706775924,0.0005929404440090729,0.0005096122357396509,0.0005512763398743619
2019-01-27,"[0.10730106985525485, 0.13229421019509124, 0.2724567652611706, 0.11688357457520451, 0.05798691000629325, 0.2286990245437382, 0.04568728760226558, 0.038489081183134044]",0.003463601184026387,0.0028938613205274468,0.0005697398634989404,0.0014564539869271985,0.0011321291121087608,0.0012942915495179797
2019-01-28,"[0.09832277735226536, 0.11158501738054556, 0.31130881399870386, 0.11181414599658279, 0.0583593648736228, 0.22832018499970538, 0.03807886054321569, 0.041985771519472095]",0.001020316652060434,0.0009209240049073417,9.93926471530922e-05,0.00047872271588358007,0.00024182249033796523,0.00036027260311077266
2019-01-29,"[0.08059526350109669, 0.10100915881202203, 0.3349398008180686, 0.11399543541407313, 0.05603310806805381, 0.23644110498547632, 0.03259959096567668, 0.04413231371154188]",0.0013331212507685798,0.0008493357000579582,0.00048378555071062156,0.001314570281398931,0.0008653072322481253,0.0010899387568235283
2019-01-30,"[0.08271412277366712, 0.103202263621209, 0.32047615008919955, 0.1223514462024391, 0.05492404878191442, 0.2323159418594449, 0.03384470505659052, 0.04995086713654841]",0.001115672470497976,0.0007262011376777967,0.00038947133282017925,0.0010421779541870024,0.0006935660932009923,0.0008678720236939974
2019-01-31,"[0.08030460203696718, 0.10493813655224442, 0.3336272835048768, 0.12260405776795816, 0.05452958452336045, 0.22843344829444415, 0.029682868998221697, 0.04565996658942716]",0.00122351379746901,0.000949606695438817,0.000273907102030193,0.0014141992166238201,0.0009379935342463775,0.0011760963754350988
