,date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma,smoothed_transience,smoothed_novelty,smoothed_resonance
649,2020-10-11,"[0.08743321633105486, 0.11188018262912036, 0.21019099522314005, 0.13359043044522445, 0.07365382280752684, 0.2903963210261012, 0.03856686284341928, 0.054066163468897616]",0.0013103506926417064,0.0006147834675472581,0.0006955672250944482,0.0003240171631661933,9.961854278016861e-05,0.00021181785297318096,0.001225991325990821,0.001241846839459093,1.5855513468271902e-05
650,2020-10-12,"[0.08709692135460398, 0.11106767422334171, 0.23019927232017914, 0.12578368317940106, 0.07725572348166806, 0.27179594178561434, 0.042365855023789534, 0.0542232577665827]",0.0006552329779424786,0.0006594608548448501,-4.227876902371556e-06,0.00011386703814455156,0.0003433997720564979,0.00022863340510052472,0.0012046153977679388,0.0012228969847093698,1.828158694143122e-05
651,2020-10-13,"[0.07914693655753294, 0.10423689716071183, 0.23478204048362994, 0.12802434451840783, 0.07064586333378617, 0.2884665127020785, 0.03707909251460399, 0.057402363809265035]",0.0006955328551538024,0.0008303555579666125,-0.00013482270281281016,0.00023599594040426959,0.0003334999898229996,0.00028474796511363453,0.0011510029847463547,0.0012015398632032011,5.053687845684667e-05
652,2020-10-14,"[0.0909621777350964, 0.10152919159833541, 0.2383788628696658, 0.12922890349905197, 0.07577695698209844, 0.2760908128339612, 0.035098618600871684, 0.05272433577109649]",0.0005030986513569264,0.0005128310744303341,-9.732423073407829e-06,0.00017328376982117728,0.0002046124864505584,0.00018894812813586784,0.0011048489456380347,0.0011774215374453748,7.257259180734012e-05
653,2020-10-15,"[0.09529495333924194, 0.1003222199051144, 0.26080269537563217, 0.11531419112663571, 0.07393517022053071, 0.26698748761795527, 0.03299559459882175, 0.05414613419529743]",0.0009644672661690547,0.0013271177735668686,-0.00036265050739781366,0.0003001860335888798,0.0008152720098398719,0.0005577290217143758,0.0010661532804429792,0.001150542007435891,8.438872699291156e-05
654,2020-10-16,"[0.09654723628581867, 0.10582133723054439, 0.24638611096612556, 0.11752899420637819, 0.07554799311028758, 0.2720770656088522, 0.03407813560206691, 0.05178339161751657]",0.0004370446727401141,0.001513036170886916,-0.001075991498146802,0.00031570169670615034,0.0006247104506310511,0.00047020607366860076,0.0010349159891611885,0.0011209012731747492,8.598528401356101e-05
655,2020-10-17,"[0.09547124925580472, 0.10650491168882714, 0.21235545247072832, 0.12497665707481641, 0.07702870113117682, 0.2911039144671561, 0.042468718991863455, 0.049887403254614]",0.0012822247013547306,0.0014612009055806053,-0.00017897620422587443,0.0005298661597859236,0.0008891963068405879,0.0007095312333132558,0.0010111370717926617,0.0010884993346619502,7.736226286928849e-05
656,2020-10-18,"[0.08928608096828046, 0.1022659432387312, 0.22261750834724536, 0.12477072203672786, 0.07584858096828047, 0.29742345575959933, 0.0422291736227045, 0.045362771285475785]",0.0010173389488412126,0.0016356828723909954,-0.0006183439235497827,0.0006493223532711128,0.0003336368340634454,0.0004914795936672791,0.0009948165283373994,0.0010533361918974933,5.851966356009394e-05
657,2020-10-19,"[0.06717782000814441, 0.10153631057418215, 0.23901873218406405, 0.12205049545269443, 0.07334134848455467, 0.3163237991816789, 0.0360421571098916, 0.04431179584634179]",0.0019278252866529208,0.002177414832599634,-0.00024958954594671355,0.0005096251285137695,0.0005731701770750694,0.0005413976527944193,0.0009859543587954016,0.0010154118448813792,2.945748608597743e-05
658,2020-10-20,"[0.07475241635687731, 0.10219984692761863, 0.25060107150666955, 0.12643927399956265, 0.0728527443691231, 0.27778753553465996, 0.03464747430570741, 0.06049289306800786]",0.0017032504923280133,0.0005173149547519292,0.0011859355375760845,0.00023102557222000653,0.0001769938588764805,0.00020400971554824355,0.0009845505631666685,0.0009747262936136071,-9.824269553061139e-06
