,date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma,smoothed_transience,smoothed_novelty,smoothed_resonance
49,2019-02-19,"[0.2944100850546779, 0.33995862697448354, 0.36562940461725396]",0.00018666611281627484,0.00013047828603154668,5.618782678472816e-05,0.00014424492272159582,9.859624017449329e-05,0.00012142058144804455,0.0002519695145055704,0.0003470249466955399,9.505543218996953e-05
50,2019-02-20,"[0.29676284036935424, 0.3357259049473405, 0.3675019028232587]",0.00010548493642743806,0.0002490075992290935,-0.00014352266280165545,0.00013644036698323502,0.00019183359389919968,0.00016413698044121736,0.0002660271592909287,0.00034943051880107395,8.340335951014526e-05
51,2019-02-21,"[0.30110450699728625, 0.3247929016123025, 0.37410509232160905]",9.2890897216324e-05,0.00020749074892101608,-0.00011459985170469209,2.652844200852154e-05,0.0001487646199502972,8.764653097940937e-05,0.00027082367530683384,0.0003150323684406745,4.420869313384052e-05
52,2019-02-22,"[0.3008621071657629, 0.31911780654189265, 0.3800168211766078]",0.00014683821520972249,0.00015995778535060048,-1.3119570140878024e-05,9.375682024011544e-05,5.6869961246917113e-05,7.531339074351628e-05,0.00028072319227853525,0.0002919526106504858,1.1229418371950606e-05
53,2019-02-23,"[0.30644376500720344, 0.3060477669281255, 0.38749607811749637]",0.00027456751717275376,0.0005177571338355592,-0.00024318961666280542,0.00017553263663492728,0.0003793523636987884,0.0002774425001668579,0.0002957257102060327,0.00028019124543050806,-1.55344647755246e-05
54,2019-02-24,"[0.2896783248081841, 0.309138395140665, 0.4011890984654732]",0.0002685855543247814,0.0010771466105240835,-0.0008085610561993022,8.769078297428935e-05,0.0006613411834943715,0.0003745159832343304,0.0003158312290893263,0.00027974827278074127,-3.6082956308585e-05
55,2019-02-25,"[0.28547752217711625, 0.3246113967824388, 0.3899137874003909]",0.00020365336081451684,0.0008182081565333331,-0.0006145547957188163,8.524799497456677e-05,0.0001999126193973413,0.00014258030718595404,0.00034103974892841604,0.0002906236927011854,-5.04160562272306e-05
56,2019-02-26,"[0.3111689906934478, 0.3415765048726224, 0.3472540970764265]",0.0012063984446906342,0.00011870048613550583,0.0010876979585551284,0.0002571810283391595,8.869318038724109e-05,0.0001729371043632003,0.00037135126972330187,0.00031281750519184047,-5.853376453146145e-05
57,2019-02-27,"[0.30658776679468613, 0.3446581250393502, 0.3487505823836807]",0.0008149553546228193,0.00018405181394655977,0.0006309035406762598,0.0006191486150528457,8.123160333293536e-05,0.00035019010919289063,0.000406765791473984,0.0003463297102527064,-6.043608122127753e-05
58,2019-02-28,"[0.3130029896259977, 0.32299590421238294, 0.3640010463690992]",0.00034802266693523216,0.00011105648550297412,0.00023696618143225805,0.0001371568142595839,5.931003570746897e-05,9.823342498352644e-05,0.00044728331418046206,0.00039116030788378324,-5.612300629667882e-05
59,2019-03-01,"[0.32419558062999526, 0.3305362168939037, 0.3452808964112208]",0.00016967683212489718,0.00021944399914081264,-4.976716701591544e-05,3.9802157883518795e-05,9.482465199422868e-05,6.731340493887373e-05,0.0004929038378427363,0.00044730929808507096,-4.559453975766537e-05
60,2019-03-02,"[0.30905032427260154, 0.33336701279370595, 0.35759368465818475]",9.537662325355772e-05,0.00010049547088069196,-5.118847627134227e-06,3.7413367980434165e-05,7.960330460391036e-05,5.850833629217227e-05,0.0005436273624608068,0.0005147766808565696,-2.8850681604237126e-05
61,2019-03-03,"[0.32441075506955497, 0.31586019793757353, 0.35973354557408815]",0.00014913850543694172,0.00035027602073852267,-0.00020113751530158091,5.5622930952385666e-05,4.277929801907802e-05,4.920111448573185e-05,0.0005886058706814914,0.0005598720129329569,-2.873385774853455e-05
62,2019-03-04,"[0.3025759147033088, 0.3303485432802929, 0.3670898013416729]",0.0002316882811722773,7.985499066892291e-05,0.00015183329050335437,0.00012989825629384206,5.343916985614826e-05,9.166871307499516e-05,0.0006240679795401739,0.0005953286807441832,-2.873929879599055e-05
63,2019-03-05,"[0.30114198045096074, 0.33667619126957676, 0.3621927968454959]",0.00014856531843016353,0.0002350737917634439,-8.650847333328035e-05,0.00016695800261126015,0.00025608551763238213,0.00021152176012182117,0.0006500136890368538,0.0006211466842902486,-2.8867004746605103e-05
64,2019-03-06,"[0.3038510632133959, 0.33906784865867085, 0.3570906483573787]",0.00015135971234987592,0.0008366904543185361,-0.0006853307419686603,0.00016033099187731447,0.0007785148539303559,0.00046942292290383516,0.0006664429991715314,0.0006373260235711532,-2.9116975600378224e-05
65,2019-03-07,"[0.31204402668283804, 0.33750069739235905, 0.3504657064887811]",9.750856723573558e-05,0.0014416610459049009,-0.001344152478669165,4.4192026935635735e-05,0.0007901767996848932,0.0004171844133102645,0.0006733559099442066,0.0006438666985868968,-2.948921135730985e-05
